model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability,p_A_lower,p_A_upper,p_B_lower,p_B_upper,p_C_lower,p_C_upper
qwen3.5:9b,state_101,Gear_Small,Small gear,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/Gear_Small/Waterproof_Male.json,0.3513641000026837,B,0.06979768498893581,0.6039130237448352,0.32144622638376263,-2.66215443611145,-0.5043250918388367,-1.1349250078201294,0.00484306488246633,,,,,,
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,True,True,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/Waterproof_Male/Waterproof_Male.json,0.3662027000100352,A,0.9867760539683733,0.0019921113579218024,0.010303117086796333,-0.013312160968780518,-6.218560218811035,-4.575308799743652,0.0009287175869086006,,,,,,
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/M12_Hex_Nut/Waterproof_Male.json,0.36945790000027046,B,0.09623063979009491,0.5990081468980458,0.29711651381927545,-2.3410074710845947,-0.5124800801277161,-1.2136309146881104,0.00764469949258384,,,,,,
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/M16_Hex_Nut/Waterproof_Male.json,0.37853940000059083,B,0.06467456051173684,0.5649028292315605,0.3668524420452585,-2.7383873462677,-0.5711015462875366,-1.0027955770492554,0.00357016821144418,,,,,,
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/Waterproof_Male.json,0.3864739999989979,A,0.8768913099044467,0.05270693783203143,0.06759190615539681,-0.13137222826480865,-2.9430081844329834,-2.6942670345306396,0.002809846108125069,,,,,,
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/Waterproof_Male.json,0.3893558999989182,A,0.9342432005818262,0.02417801579954764,0.03993434337787507,-0.06801848858594894,-3.722311496734619,-3.2205185890197754,0.001644440240751166,,,,,,
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/Waterproof_Male.json,0.3914546999731101,A,0.920568046777644,0.02830029660351984,0.04887186062837637,-0.08276435732841492,-3.56488299369812,-3.0185534954071045,0.0022597959904597786,,,,,,
qwen3.5:9b,state_101,USB_Male,USB connector + cable,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/USB_Male/Waterproof_Male.json,0.4212223999784328,B,0.0618567562271314,0.7821548540851581,0.15268752767748306,-2.7829339504241943,-0.24570253491401672,-1.8793617486953735,0.003300862010227501,,,,,,
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/qwen3.5-9b/state_101/DSUB_Male/Waterproof_Male.json,0.39807629998540506,A,0.6776363174949092,0.2164501201101981,0.0993243938067142,-0.38914453983306885,-1.5303951501846313,-2.309364080429077,0.0065891685881785955,,,,,,
qwen3.5:9b,state_101,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/Gear_Large/M12_Hex_Nut.json,0.4629384999861941,A,0.9642671933792201,0.008157781235843065,0.02648375065198564,-0.03638685122132301,-4.808783054351807,-3.6312239170074463,0.0010912747329512307,,,,,,
qwen3.5:9b,state_101,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/Gear_Medium/M12_Hex_Nut.json,0.35778630001004785,A,0.962129531558148,0.007851181900344137,0.02887683955865155,-0.0386061891913414,-4.847091197967529,-3.544715404510498,0.001142446982856371,,,,,,
qwen3.5:9b,state_101,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/Gear_Small/M12_Hex_Nut.json,0.3501510000205599,A,0.9656680806826675,0.007222987149111874,0.0260391708107552,-0.034935105592012405,-4.930486679077148,-3.648153305053711,0.001069761357465393,,,,,,
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/Waterproof_Male/M12_Hex_Nut.json,0.3679838999523781,A,0.890102031023211,0.026090569677391654,0.0815091282269672,-0.11641918122768402,-3.646181344985962,-2.50704026222229,0.0022982710724301914,,,,,,
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,M12_Hex_Nut,True,True,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/M12_Hex_Nut/M12_Hex_Nut.json,0.37066040001809597,A,0.9753115775402291,0.007351002594408852,0.016292775641450832,-0.024998292326927185,-4.912918567657471,-4.1170334815979,0.0010446442239111509,,,,,,
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,M12_Hex_Nut,False,True,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/M16_Hex_Nut/M12_Hex_Nut.json,0.3639481000136584,A,0.9704651829630546,0.007929994871835063,0.02054606050020542,-0.029979752376675606,-4.837102890014648,-3.8850860595703125,0.001058761664904817,,,,,,
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/M12_Hex_Nut.json,0.37714140000753105,A,0.918541430295373,0.02040648196610085,0.05919583712160812,-0.08496826887130737,-3.8919026851654053,-2.826904058456421,0.0018562506169179649,,,,,,
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/M12_Hex_Nut.json,0.37938820000272244,A,0.9167520987728447,0.022058766314562106,0.06017102952915675,-0.0869181826710701,-3.8140451908111572,-2.8105642795562744,0.0010181053834364961,,,,,,
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/M12_Hex_Nut.json,0.3965512000140734,A,0.9260230030134735,0.01662659611866461,0.055611689424915685,-0.07685620337724686,-4.096751689910889,-2.88936185836792,0.0017387114429462391,,,,,,
qwen3.5:9b,state_101,USB_Male,USB connector + cable,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/USB_Male/M12_Hex_Nut.json,0.4312717000138946,B,0.31659741025047866,0.35505141868993867,0.32218967598856496,-1.1501243114471436,-1.0354926586151123,-1.1326148509979248,0.0061614950710177085,,,,,,
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/qwen3.5-9b/state_101/DSUB_Male/M12_Hex_Nut.json,0.42432580003514886,A,0.4874162438560635,0.2509798177355806,0.2545196872249212,-0.7186368107795715,-1.3823827505111694,-1.3683770895004272,0.007084251183434809,,,,,,
qwen3.5:9b,state_101,Gear_Large,Large gear,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/Gear_Large/M16_Hex_Nut.json,0.47647809999762103,A,0.9719576839269878,0.006065783434975174,0.020867847573508125,-0.02844301052391529,-5.105091571807861,-3.8695456981658936,0.0011086850645288804,,,,,,
qwen3.5:9b,state_101,Gear_Medium,Medium gear,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/Gear_Medium/M16_Hex_Nut.json,0.3444665999850258,A,0.9781398764312801,0.003399471036335932,0.017845994726042067,-0.0221025962382555,-5.684135437011719,-4.025976181030273,0.0006146578063418451,,,,,,
qwen3.5:9b,state_101,Gear_Small,Small gear,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/Gear_Small/M16_Hex_Nut.json,0.3636903000297025,A,0.9758795506445681,0.004436173812716165,0.019124638315610776,-0.024416111409664154,-5.417963027954102,-3.956777811050415,0.0005596372271049477,,,,,,
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/Waterproof_Male/M16_Hex_Nut.json,0.3915946999914013,A,0.7346273619545629,0.04637548204737926,0.21572418961207288,-0.30839189887046814,-3.070984363555908,-1.533754587173462,0.0032729663859849545,,,,,,
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,M16_Hex_Nut,False,True,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.3621007000328973,A,0.887398185964506,0.026320785319534693,0.08507237205973193,-0.11946148425340652,-3.6373963356018066,-2.4642529487609863,0.0012086566562272694,,,,,,
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,M16_Hex_Nut,True,True,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.3667591999983415,A,0.9443078055110133,0.01407276314027419,0.04063468183434407,-0.05730310082435608,-4.263514041900635,-3.2031333446502686,0.0009847495143684437,,,,,,
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/M16_Hex_Nut.json,0.3829616999719292,A,0.8599063120251513,0.03310253452746493,0.10507250043774136,-0.15093183517456055,-3.4081454277038574,-2.2531046867370605,0.001918653009642446,,,,,,
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/M16_Hex_Nut.json,0.40353569999570027,A,0.7755976904628409,0.03716830883619248,0.18551714364463892,-0.254121333360672,-3.2922987937927246,-1.684607982635498,0.0017168570563277363,,,,,,
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/M16_Hex_Nut.json,0.4171525000128895,A,0.8056030217958917,0.04566694797886469,0.14590639036969202,-0.21616418659687042,-3.0863804817199707,-1.9247900247573853,0.002823639855551563,,,,,,
qwen3.5:9b,state_101,USB_Male,USB connector + cable,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/USB_Male/M16_Hex_Nut.json,0.4172139000147581,A,0.4040168006153569,0.2699120474004303,0.32019848466598694,-0.906298816204071,-1.3096591234207153,-1.1388142108917236,0.005872667318225888,,,,,,
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/DSUB_Male/M16_Hex_Nut.json,0.4108097999705933,A,0.7637605152705392,0.08510355248836843,0.1481475924186823,-0.2695010006427765,-2.4638864994049072,-1.9095462560653687,0.00298833982240998,,,,,,
qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Gear_Large/RGOCG16-50_16mm.json,0.5189452999620698,C,0.022538000772852618,0.4468092933824265,0.5266216278147965,-3.7925524711608887,-0.8056234121322632,-0.6412729620933533,0.0040310780299244175,,,,,,
qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG16-50_16mm.json,0.3518859999603592,B,0.016238359406809105,0.4947099581261327,0.48454215547167867,-4.1203789710998535,-0.7037836313247681,-0.7245508432388306,0.0045095269953795425,,,,,,
qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Gear_Small/RGOCG16-50_16mm.json,0.36856919998535886,B,0.008793522985206524,0.6485119992207117,0.34060629251914587,-4.733739852905273,-0.4330747723579407,-1.0770280361175537,0.0020881852749359275,,,,,,
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG16-50_16mm.json,0.37105240003438666,C,0.06998691697715534,0.17545515017208738,0.7503923206063231,-2.659446954727173,-1.740371823310852,-0.28715911507606506,0.004165612244434236,,,,,,
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG16-50_16mm.json,0.3798370999866165,B,0.052870729806139063,0.5013165481692221,0.44226856012959137,-2.9399054050445557,-0.6905175447463989,-0.8158379793167114,0.0035441618950474707,,,,,,
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG16-50_16mm.json,0.387522800010629,B,0.029589663324275154,0.651601903654272,0.3166623697811667,-3.5203301906585693,-0.4283214807510376,-1.1499191522598267,0.002146063240286211,,,,,,
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,RGOCG16-50_16mm,True,True,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.3940641000517644,A,0.9777122742657071,0.004195965297639103,0.016888950364159012,-0.02253985032439232,-5.473631858825684,-4.0810956954956055,0.0012028100724947866,,,,,,
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.39882060000672936,A,0.9805344944238391,0.0032481611815168066,0.014960619046855491,-0.019657453522086143,-5.729666233062744,-4.202333927154541,0.0012567253477885343,,,,,,
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.38296299998182803,A,0.9787302606558917,0.003552032074031584,0.016905636943058733,-0.02149919979274273,-5.640235424041748,-4.080108165740967,0.0008120703270180218,,,,,,
qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/USB_Male/RGOCG16-50_16mm.json,0.4139067999785766,B,0.03656903418298924,0.7873382611107455,0.17298527770603542,-3.308553457260132,-0.23909731209278107,-1.7545487880706787,0.003107427000229812,,,,,,
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG16-50_16mm.json,0.3958888000342995,C,0.2848214593045799,0.1387153473388105,0.5706512413141448,-1.2558927536010742,-1.9753313064575195,-0.560977041721344,0.005811952042464763,,,,,,
qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Gear_Large/RGOCG12-50_12mm.json,0.48210319998906925,C,0.06283265602930709,0.227626124175167,0.7053442080727902,-2.767280340194702,-1.480050802230835,-0.34906935691833496,0.004197011722735677,,,,,,
qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG12-50_12mm.json,0.35174620000179857,C,0.06382427193192435,0.2860269027888602,0.6417671951263303,-2.751621723175049,-1.2516694068908691,-0.4435296654701233,0.008381630152885178,,,,,,
qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Gear_Small/RGOCG12-50_12mm.json,0.36124400002881885,C,0.03156372847588379,0.32553012645617907,0.6398308259982626,-3.455746650695801,-1.1223002672195435,-0.44655147194862366,0.00307531906967462,,,,,,
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG12-50_12mm.json,0.3750568999676034,C,0.0663469185486004,0.0587000050611707,0.8695049304615162,-2.712857961654663,-2.835315465927124,-0.1398312747478485,0.005448145928712678,,,,,,
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG12-50_12mm.json,0.36336020001908764,C,0.04820566295331613,0.40069708763786654,0.5472379309535105,-3.0322787761688232,-0.9145495295524597,-0.6028715968132019,0.0038593184553068483,,,,,,
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG12-50_12mm.json,0.3743665000074543,C,0.04357623603127762,0.4129322864079457,0.539536840394856,-3.1332433223724365,-0.8844716548919678,-0.61704421043396,0.003954637165920594,,,,,,
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.3854287000140175,A,0.9579920758060704,0.006993709086063977,0.0331191755913926,-0.04291577264666557,-4.962744235992432,-3.4076428413391113,0.0018950395164729628,,,,,,
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.38999260001583025,A,0.9586843836921519,0.007358462003292259,0.03157221824527965,-0.04219336807727814,-4.911904335021973,-3.455477714538574,0.0023849360592761437,,,,,,
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.37277169997105375,A,0.9713151457374971,0.004721651991793706,0.022523035233671575,-0.029104305431246758,-5.355596542358398,-3.7932167053222656,0.001440167037037532,,,,,,
qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/USB_Male/RGOCG12-50_12mm.json,0.4017801000154577,B,0.13976511237554376,0.4980583131813397,0.3558756033689887,-1.96779203414917,-0.6970381140708923,-1.0331740379333496,0.006300971074127859,,,,,,
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG12-50_12mm.json,0.42172750004101545,C,0.19707345194882295,0.12013929332159397,0.6765390559146126,-1.6241787672042847,-2.11910343170166,-0.39076510071754456,0.006248198814970518,,,,,,
qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Gear_Large/RGOCG8-50_8mm.json,0.4971611999790184,C,0.022701877565067457,0.3141450139481743,0.6585568864531727,-3.7853076457977295,-1.1579005718231201,-0.41770437359809875,0.004596222033585562,,,,,,
qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG8-50_8mm.json,0.3545382000156678,C,0.029231981202893043,0.34828389920404174,0.6180015256745416,-3.53249192237854,-1.0547373294830322,-0.4812643527984619,0.00448259391852357,,,,,,
qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Gear_Small/RGOCG8-50_8mm.json,0.36796960001811385,C,0.012149750506761377,0.4606185637608662,0.5227132879763979,-4.410446643829346,-0.7751849889755249,-0.6487221717834473,0.0045183977559745125,,,,,,
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG8-50_8mm.json,0.38837999996030703,C,0.06054977170219912,0.25843279183471796,0.6723955925685535,-2.8042895793914795,-1.3531196117401123,-0.3969084322452545,0.008621843894529357,,,,,,
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG8-50_8mm.json,0.3716368000023067,B,0.027444659675558602,0.5911096202610473,0.3763697793439248,-3.59558367729187,-0.5257537961006165,-0.9771831631660461,0.005075940719469263,,,,,,
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG8-50_8mm.json,0.37911680003162473,B,0.01921081356643984,0.5601846520069598,0.41707508669324317,-3.952281951904297,-0.5794888138771057,-0.8744890093803406,0.0035294477333571717,,,,,,
