model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,logp_A,p_A,p_A_lower,p_A_upper,logp_B,p_B,p_B_lower,p_B_upper,logp_C,p_C,p_C_lower,p_C_upper
gemma4:12b,state_101,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gemma4-12b/state_101/DSUB_Male/Waterproof_Male.json,0.8571132999495603,A,-0.002467096783220768,0.9975359439988996,0.9975359439988996,0.9975359439988996,-6.007025718688965,0.0024613981946550135,0.0024613981946550135,0.0024613981946550135,-16.28793716430664,8.437985368044597e-08,8.437985368044597e-08,8.437985368044597e-08
gemma4:12b,state_303,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/gemma4-12b/state_303/RGOCG12-50_12mm/Waterproof_Male.json,0.8762931000092067,A,-0.0025174091570079327,0.9974857568601465,0.9974857568601465,0.9974857568601465,-6.047627925872803,0.002363461668732641,0.002363461668732641,0.002363461668732641,-9.272381782531738,9.398439665244502e-05,9.398439665244502e-05,9.398439665244502e-05
gemma4:12b,state_202,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/gemma4-12b/state_202/RGOCG8-50_8mm/Waterproof_Male.json,0.8473675000132062,A,-0.002635431941598654,0.9973680377604369,0.9973680377604369,0.9973680377604369,-5.95247220993042,0.002599406290260231,0.002599406290260231,0.002599406290260231,-10.462164878845215,2.8598254346263783e-05,2.8598254346263783e-05,2.8598254346263783e-05
gemma4:12b,original,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/RGOCG12-50_12mm/Waterproof_Male.json,0.9474113000323996,A,-0.003099052933976054,0.9969057441737913,0.9969057441737913,0.9969057441737913,-5.828148365020752,0.002943522266116985,0.002943522266116985,0.002943522266116985,-9.112356185913086,0.00011029453430625316,0.00011029453430625316,0.00011029453430625316
gemma4:12b,state_202,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/gemma4-12b/state_202/RGOCG12-50_12mm/Waterproof_Male.json,0.9316955999820493,A,-0.004793132189661264,0.9952183365374075,0.9952183365374075,0.9952183365374075,-5.372774124145508,0.0046412380642402475,0.0046412380642402475,0.0046412380642402475,-9.026203155517578,0.00012021807707672423,0.00012021807707672423,0.00012021807707672423
gemma4:12b,state_202,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/gemma4-12b/state_202/RGOCG16-50_16mm/Waterproof_Male.json,0.990201500011608,A,-0.007232171483337879,0.9927939177370524,0.9927939177370524,0.9927939177370524,-4.947189807891846,0.007103342664618203,0.007103342664618203,0.007103342664618203,-9.382611274719238,8.417511095938117e-05,8.417511095938117e-05,8.417511095938117e-05
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/RGOCG16-50_16mm/Waterproof_Male.json,1.0176067000138573,A,-0.007805091328918934,0.9922252893038195,0.9922252893038195,0.9922252893038195,-4.881158828735352,0.007588215488404171,0.007588215488404171,0.007588215488404171,-9.591296195983887,6.832080703477153e-05,6.832080703477153e-05,6.832080703477153e-05
gemma4:12b,original,USB_Male,USB connector + cable,DSUB_Male,False,False,False,input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,raw/gemma4-12b/original/USB_Male/DSUB_Male.json,0.9973306999891065,A,-0.007927524857223034,0.992103815097187,0.992103815097187,0.992103815097187,-4.842239856719971,0.007889363203319687,0.007889363203319687,0.007889363203319687,-14.410985946655273,5.513004215767902e-07,5.513004215767902e-07,5.513004215767902e-07
gemma4:12b,state_303,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/gemma4-12b/state_303/RGOCG8-50_8mm/Waterproof_Male.json,0.8251486999797635,A,-0.007940742187201977,0.9920907022203483,0.9920907022203483,0.9920907022203483,-4.884789943695068,0.007560711770427262,0.007560711770427262,0.007560711770427262,-8.429811477661133,0.00021826263389424018,0.00021826263389424018,0.00021826263389424018
gemma4:12b,state_101,USB_Male,USB connector + cable,DSUB_Male,False,False,False,input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,raw/gemma4-12b/state_101/USB_Male/DSUB_Male.json,1.0104338000528514,A,-0.008447163738310337,0.9915884133037908,0.9915884133037908,0.9915884133037908,-4.77943754196167,0.008400722692924687,0.008400722692924687,0.008400722692924687,-14.668220520019531,4.2625822172959306e-07,4.2625822172959306e-07,4.2625822172959306e-07
gemma4:12b,original,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/Gear_Medium/Waterproof_Male.json,1.2217991999932565,A,-0.008974589407444,0.9910655620161144,0.9910655620161144,0.9910655620161144,-4.718430995941162,0.008929177479084968,0.008929177479084968,0.008929177479084968,-13.210705757141113,1.8308947848475878e-06,1.8308947848475878e-06,1.8308947848475878e-06
gemma4:12b,state_303,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/gemma4-12b/state_303/RGOCG16-50_16mm/Waterproof_Male.json,1.0010757999843918,A,-0.01464131474494934,0.9854653481077935,0.9854653481077935,0.9854653481077935,-4.265518665313721,0.01404458080671682,0.01404458080671682,0.01404458080671682,-7.849112033843994,0.00039009820851186534,0.00039009820851186534,0.00039009820851186534
gemma4:12b,state_303,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/gemma4-12b/state_303/Gear_Medium/Waterproof_Male.json,1.1275971999857575,A,-0.01553342491388321,0.9845865964795266,0.9845865964795266,0.9845865964795266,-4.172884941101074,0.015407745505473887,0.015407745505473887,0.015407745505473887,-13.099260330200195,2.046743979472563e-06,2.046743979472563e-06,2.046743979472563e-06
gemma4:12b,state_202,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/gemma4-12b/state_202/Waterproof_Male/M12_Hex_Nut.json,1.2817642000154592,A,-0.016277529299259186,0.9838542337862416,0.9838542337862416,0.9838542337862416,-4.1264190673828125,0.016140573767144697,0.016140573767144697,0.016140573767144697,-12.974963188171387,2.317635233164375e-06,2.317635233164375e-06,2.317635233164375e-06
gemma4:12b,state_303,Gear_Large,Large gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/gemma4-12b/state_303/Gear_Large/Waterproof_Male.json,1.185684600030072,A,-0.017568107694387436,0.9825853117659594,0.9825853117659594,0.9825853117659594,-4.051307201385498,0.01739961496620526,0.01739961496620526,0.01739961496620526,-12.632221221923828,3.2650965582916155e-06,3.2650965582916155e-06,3.2650965582916155e-06
gemma4:12b,original,Gear_Small,Small gear,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/Gear_Small/Waterproof_Male.json,1.1729654999799095,A,-0.02200692892074585,0.9782334569256336,0.9782334569256336,0.9782334569256336,-3.8279666900634766,0.021753802915026054,0.021753802915026054,0.021753802915026054,-12.136112213134766,5.362328727570624e-06,5.362328727570624e-06,5.362328727570624e-06
gemma4:12b,original,RGOCG12-50_12mm,12 mm round pin,Gear_Large,False,False,False,input_crops/original/Gear_Large.png,8643de8c1b1dcf74dc92d04cdefcfdc0735be5d7df1bdc7bdc7e077aadca78b3,raw/gemma4-12b/original/RGOCG12-50_12mm/Gear_Large.json,0.8952866999898106,A,-0.030520811676979065,0.9699402457740719,0.9699402457740719,0.9699402457740719,-3.510634660720825,0.029877946059538054,0.029877946059538054,0.029877946059538054,-8.874185562133789,0.00013995556730340226,0.00013995556730340226,0.00013995556730340226
gemma4:12b,state_202,Gear_Large,Large gear,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/gemma4-12b/state_202/Gear_Large/Waterproof_Male.json,1.1769743000040762,A,-0.036679454147815704,0.9639850872510686,0.9639850872510686,0.9639850872510686,-3.3241055011749268,0.03600471052479389,0.03600471052479389,0.03600471052479389,-12.116630554199219,5.4678200232135225e-06,5.4678200232135225e-06,5.4678200232135225e-06
gemma4:12b,original,RGOCG8-50_8mm,8 mm round pin,Gear_Large,False,False,False,input_crops/original/Gear_Large.png,8643de8c1b1dcf74dc92d04cdefcfdc0735be5d7df1bdc7bdc7e077aadca78b3,raw/gemma4-12b/original/RGOCG8-50_8mm/Gear_Large.json,0.8497373000136577,A,-0.051539160311222076,0.9497664560839338,0.9497664560839338,0.9497664560839338,-2.998528242111206,0.04986039682612651,0.04986039682612651,0.04986039682612651,-8.277139663696289,0.00025426343984222846,0.00025426343984222846,0.00025426343984222846
gemma4:12b,state_303,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/gemma4-12b/state_303/Waterproof_Male/M16_Hex_Nut.json,1.2818192999693565,A,-0.059759777039289474,0.9419907942242108,0.9419907942242108,0.9419907942242108,-2.8474109172821045,0.05799427864911654,0.05799427864911654,0.05799427864911654,-12.11716079711914,5.464921518882418e-06,5.464921518882418e-06,5.464921518882418e-06
gemma4:12b,state_202,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/gemma4-12b/state_202/Gear_Large/M12_Hex_Nut.json,1.1924855000106618,A,-0.07188758254051208,0.9306355096105865,0.9306355096105865,0.9306355096105865,-2.6684679985046387,0.06935840113207012,0.06935840113207012,0.06935840113207012,-13.132046699523926,1.9807268205615365e-06,1.9807268205615365e-06,1.9807268205615365e-06
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,Gear_Large,False,False,False,input_crops/original/Gear_Large.png,8643de8c1b1dcf74dc92d04cdefcfdc0735be5d7df1bdc7bdc7e077aadca78b3,raw/gemma4-12b/original/RGOCG16-50_16mm/Gear_Large.json,5.104103500023484,A,-0.10312032699584961,0.9020184297834221,0.9020184297834221,0.9020184297834221,-2.326962947845459,0.09759168851515834,0.09759168851515834,0.09759168851515834,-7.994990825653076,0.000337147234413927,0.000337147234413927,0.000337147234413927
gemma4:12b,state_101,RGOCG8-50_8mm,8 mm round pin,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/gemma4-12b/state_101/RGOCG8-50_8mm/USB_Male.json,0.874914100044407,A,-0.1831788271665573,0.8326192474822188,0.8326192474822188,0.8326192474822188,-1.7945947647094727,0.1661947866954551,0.1661947866954551,0.1661947866954551,-6.78959846496582,0.00112542057925174,0.00112542057925174,0.00112542057925174
gemma4:12b,state_101,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/gemma4-12b/state_101/Waterproof_Male/M16_Hex_Nut.json,1.267561900021974,A,-0.1866428256034851,0.8297400453652308,0.8297400453652308,0.8297400453652308,-1.7709553241729736,0.17017034330569777,0.17017034330569777,0.17017034330569777,-9.509536743164062,7.414138028298352e-05,7.414138028298352e-05,7.414138028298352e-05
gemma4:12b,state_202,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/gemma4-12b/state_202/Gear_Small/M12_Hex_Nut.json,1.161498500034213,A,-0.1897011399269104,0.8272063159451505,0.8272063159451505,0.8272063159451505,-1.7557107210159302,0.17278439714029956,0.17278439714029956,0.17278439714029956,-12.657899856567383,3.1823206710104593e-06,3.1823206710104593e-06,3.1823206710104593e-06
gemma4:12b,state_202,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/gemma4-12b/state_202/Gear_Medium/M12_Hex_Nut.json,1.1658171000308357,A,-0.22992707788944244,0.7945915436831084,0.7945915436831084,0.7945915436831084,-1.5828609466552734,0.20538665658800934,0.20538665658800934,0.20538665658800934,-12.101783752441406,5.549605285629763e-06,5.549605285629763e-06,5.549605285629763e-06
gemma4:12b,original,DSUB_Male,DSUB connector,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/gemma4-12b/original/DSUB_Male/USB_Male.json,0.9315478000207804,A,-0.2657800018787384,0.766607761218001,0.766607761218001,0.766607761218001,-1.4550538063049316,0.2333878058278549,0.2333878058278549,0.2333878058278549,-12.918322563171387,2.4526964097922018e-06,2.4526964097922018e-06,2.4526964097922018e-06
gemma4:12b,state_202,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/gemma4-12b/state_202/Gear_Medium/Waterproof_Male.json,1.1418011999921873,A,-0.26938802003860474,0.7638468102697358,0.7638468102697358,0.7638468102697358,-1.4437196254730225,0.23604811314583637,0.23604811314583637,0.23604811314583637,-9.318746566772461,8.972630588134228e-05,8.972630588134228e-05,8.972630588134228e-05
