model,state,target,target_name,target_family,posthoc_identity,observed_family,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,logp_A,p_A,p_A_lower,p_A_upper,logp_B,p_B,p_B_lower,p_B_upper,logp_C,p_C,p_C_lower,p_C_upper
qwen3.5:9b,state_101,Gear_Large,Large gear,gear,Gear_Large,gear,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/Gear_Large/Gear_Large.json,0.46160830004373565,A,-0.039415035396814346,0.9613516313805877,0.9613516313805877,0.9613516313805877,-4.320367336273193,0.01329499890999565,0.01329499890999565,0.01329499890999565,-3.7041451930999756,0.024621254793373605,0.024621254793373605,0.024621254793373605
qwen3.5:9b,state_101,Gear_Medium,Medium gear,gear,Gear_Large,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/Gear_Medium/Gear_Large.json,0.05963060003705323,A,-0.039415035396814346,0.9613516313805877,0.9613516313805877,0.9613516313805877,-4.320367336273193,0.01329499890999565,0.01329499890999565,0.01329499890999565,-3.7041451930999756,0.024621254793373605,0.024621254793373605,0.024621254793373605
qwen3.5:9b,state_101,Gear_Small,Small gear,gear,Gear_Large,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/Gear_Small/Gear_Large.json,0.058290200016926974,A,-0.039415035396814346,0.9613516313805877,0.9613516313805877,0.9613516313805877,-4.320367336273193,0.01329499890999565,0.01329499890999565,0.01329499890999565,-3.7041451930999756,0.024621254793373605,0.024621254793373605,0.024621254793373605
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/Waterproof_Male/Gear_Large.json,0.4543833999778144,C,-4.154386043548584,0.015695424479206615,0.015695424479206615,0.015695424479206615,-0.7455728054046631,0.4744624474338533,0.4744624474338533,0.4744624474338533,-0.6748616695404053,0.5092268573208766,0.5092268573208766,0.5092268573208766
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,hex_nut,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/M12_Hex_Nut/Gear_Large.json,0.4882002000231296,B,-4.88801908493042,0.0075363365409907715,0.0075363365409907715,0.0075363365409907715,-0.038688089698553085,0.9620507358882567,0.9620507358882567,0.9620507358882567,-3.51948881149292,0.029614569926993767,0.029614569926993767,0.029614569926993767
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,hex_nut,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/M16_Hex_Nut/Gear_Large.json,0.05699469998944551,B,-4.88801908493042,0.0075363365409907715,0.0075363365409907715,0.0075363365409907715,-0.038688089698553085,0.9620507358882567,0.9620507358882567,0.9620507358882567,-3.51948881149292,0.029614569926993767,0.029614569926993767,0.029614569926993767
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,round_pin,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/RGOCG16-50_16mm/Gear_Large.json,0.4772346999961883,B,-4.037570953369141,0.017640269453663905,0.017640269453663905,0.017640269453663905,-0.35968953371047974,0.6978929646790247,0.6978929646790247,0.6978929646790247,-1.2596739530563354,0.28374652610695644,0.28374652610695644,0.28374652610695644
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,round_pin,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/RGOCG12-50_12mm/Gear_Large.json,0.05779019999317825,B,-4.037570953369141,0.017640269453663905,0.017640269453663905,0.017640269453663905,-0.35968953371047974,0.6978929646790247,0.6978929646790247,0.6978929646790247,-1.2596739530563354,0.28374652610695644,0.28374652610695644,0.28374652610695644
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,round_pin,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/RGOCG8-50_8mm/Gear_Large.json,0.055255699960980564,B,-4.037570953369141,0.017640269453663905,0.017640269453663905,0.017640269453663905,-0.35968953371047974,0.6978929646790247,0.6978929646790247,0.6978929646790247,-1.2596739530563354,0.28374652610695644,0.28374652610695644,0.28374652610695644
qwen3.5:9b,state_101,USB_Male,USB connector + cable,USB_Male,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/USB_Male/Gear_Large.json,0.48733969999011606,B,-4.73783016204834,0.0087576282181325,0.0087576282181325,0.0087576282181325,-0.37841325998306274,0.6849473808258505,0.6849473808258505,0.6849473808258505,-1.1859389543533325,0.3054592325285919,0.3054592325285919,0.3054592325285919
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,DSUB_Male,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,qwen3.5-9b/responses/state_101/DSUB_Male/Gear_Large.json,0.4736861999845132,C,-3.8042054176330566,0.022276890960285196,0.022276890960285196,0.022276890960285196,-1.869985818862915,0.15412584747940522,0.15412584747940522,0.15412584747940522,-0.19539868831634521,0.8225066688786385,0.8225066688786385,0.8225066688786385
qwen3.5:9b,state_101,Gear_Large,Large gear,gear,Gear_Medium,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/Gear_Large/Gear_Medium.json,0.481952200003434,A,-0.006121438462287188,0.9938972593701386,0.9938972593701386,0.9938972593701386,-6.695832252502441,0.0012360527380861188,0.0012360527380861188,0.0012360527380861188,-5.364254951477051,0.004680946473947093,0.004680946473947093,0.004680946473947093
qwen3.5:9b,state_101,Gear_Medium,Medium gear,gear,Gear_Medium,gear,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/Gear_Medium/Gear_Medium.json,0.06116949999704957,A,-0.006121438462287188,0.9938972593701386,0.9938972593701386,0.9938972593701386,-6.695832252502441,0.0012360527380861188,0.0012360527380861188,0.0012360527380861188,-5.364254951477051,0.004680946473947093,0.004680946473947093,0.004680946473947093
qwen3.5:9b,state_101,Gear_Small,Small gear,gear,Gear_Medium,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/Gear_Small/Gear_Medium.json,0.05906599998706952,A,-0.006121438462287188,0.9938972593701386,0.9938972593701386,0.9938972593701386,-6.695832252502441,0.0012360527380861188,0.0012360527380861188,0.0012360527380861188,-5.364254951477051,0.004680946473947093,0.004680946473947093,0.004680946473947093
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/Waterproof_Male/Gear_Medium.json,0.46453160000965,B,-5.116979122161865,0.005994103025312641,0.005994103025312641,0.005994103025312641,-0.29397717118263245,0.7452935054184039,0.7452935054184039,0.7452935054184039,-1.3942465782165527,0.24801982953367,0.24801982953367,0.24801982953367
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,hex_nut,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/M12_Hex_Nut/Gear_Medium.json,0.4739970000227913,B,-5.832170486450195,0.002931706839601115,0.002931706839601115,0.002931706839601115,-0.022653859108686447,0.9776008128318405,0.9776008128318405,0.9776008128318405,-3.9578230381011963,0.01910465916949781,0.01910465916949781,0.01910465916949781
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,hex_nut,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/M16_Hex_Nut/Gear_Medium.json,0.05640600004699081,B,-5.832170486450195,0.002931706839601115,0.002931706839601115,0.002931706839601115,-0.022653859108686447,0.9776008128318405,0.9776008128318405,0.9776008128318405,-3.9578230381011963,0.01910465916949781,0.01910465916949781,0.01910465916949781
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/RGOCG16-50_16mm/Gear_Medium.json,0.46133540000300854,B,-4.648591995239258,0.009575074193861775,0.009575074193861775,0.009575074193861775,-0.17297162115573883,0.8411614856967091,0.8411614856967091,0.8411614856967091,-1.9051494598388672,0.1488004012760897,0.1488004012760897,0.1488004012760897
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/RGOCG12-50_12mm/Gear_Medium.json,0.060146500007249415,B,-4.648591995239258,0.009575074193861775,0.009575074193861775,0.009575074193861775,-0.17297162115573883,0.8411614856967091,0.8411614856967091,0.8411614856967091,-1.9051494598388672,0.1488004012760897,0.1488004012760897,0.1488004012760897
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/RGOCG8-50_8mm/Gear_Medium.json,0.05717970000114292,B,-4.648591995239258,0.009575074193861775,0.009575074193861775,0.009575074193861775,-0.17297162115573883,0.8411614856967091,0.8411614856967091,0.8411614856967091,-1.9051494598388672,0.1488004012760897,0.1488004012760897,0.1488004012760897
qwen3.5:9b,state_101,USB_Male,USB connector + cable,USB_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/USB_Male/Gear_Medium.json,0.4720909000025131,B,-5.892958164215088,0.0027588036200778027,0.0027588036200778027,0.0027588036200778027,-0.27671289443969727,0.758272170017697,0.758272170017697,0.758272170017697,-1.4338974952697754,0.238378032099649,0.238378032099649,0.238378032099649
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,DSUB_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,qwen3.5-9b/responses/state_101/DSUB_Male/Gear_Medium.json,0.46971010003471747,B,-4.908164978027344,0.007386029429756012,0.007386029429756012,0.007386029429756012,-0.6589528918266296,0.5173928171944697,0.5173928171944697,0.5173928171944697,-0.7449780702590942,0.47474471085426306,0.47474471085426306,0.47474471085426306
qwen3.5:9b,state_101,Gear_Large,Large gear,gear,Gear_Small,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/Gear_Large/Gear_Small.json,0.4743159000063315,A,-0.004811878316104412,0.9951996802234997,0.9951996802234997,0.9951996802234997,-7.346433162689209,0.0006448884752619353,0.0006448884752619353,0.0006448884752619353,-5.565892696380615,0.0038261634180082166,0.0038261634180082166,0.0038261634180082166
qwen3.5:9b,state_101,Gear_Medium,Medium gear,gear,Gear_Small,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/Gear_Medium/Gear_Small.json,0.05771239998284727,A,-0.004811878316104412,0.9951996802234997,0.9951996802234997,0.9951996802234997,-7.346433162689209,0.0006448884752619353,0.0006448884752619353,0.0006448884752619353,-5.565892696380615,0.0038261634180082166,0.0038261634180082166,0.0038261634180082166
qwen3.5:9b,state_101,Gear_Small,Small gear,gear,Gear_Small,gear,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/Gear_Small/Gear_Small.json,0.058753799996338785,A,-0.004811878316104412,0.9951996802234997,0.9951996802234997,0.9951996802234997,-7.346433162689209,0.0006448884752619353,0.0006448884752619353,0.0006448884752619353,-5.565892696380615,0.0038261634180082166,0.0038261634180082166,0.0038261634180082166
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/Waterproof_Male/Gear_Small.json,0.4620697000063956,C,-3.9406216144561768,0.01943612921061355,0.01943612921061355,0.01943612921061355,-1.8158676624298096,0.16269668133250412,0.16269668133250412,0.16269668133250412,-0.2030480057001114,0.8162390563577054,0.8162390563577054,0.8162390563577054
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,hex_nut,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/M12_Hex_Nut/Gear_Small.json,0.47137499996460974,B,-4.193278789520264,0.015096704718796844,0.015096704718796844,0.015096704718796844,-0.04639577865600586,0.9546640517558647,0.9546640517558647,0.9546640517558647,-3.527005672454834,0.029392795888954354,0.029392795888954354,0.029392795888954354
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,hex_nut,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/M16_Hex_Nut/Gear_Small.json,0.05918079998809844,B,-4.193278789520264,0.015096704718796844,0.015096704718796844,0.015096704718796844,-0.04639577865600586,0.9546640517558647,0.9546640517558647,0.9546640517558647,-3.527005672454834,0.029392795888954354,0.029392795888954354,0.029392795888954354
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,round_pin,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/RGOCG16-50_16mm/Gear_Small.json,0.4764432000229135,B,-4.391480922698975,0.012382378290565146,0.012382378290565146,0.012382378290565146,-0.34929805994033813,0.7051829121659853,0.7051829121659853,0.7051829121659853,-1.2687660455703735,0.2811783690932472,0.2811783690932472,0.2811783690932472
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,round_pin,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/RGOCG12-50_12mm/Gear_Small.json,0.05651460000080988,B,-4.391480922698975,0.012382378290565146,0.012382378290565146,0.012382378290565146,-0.34929805994033813,0.7051829121659853,0.7051829121659853,0.7051829121659853,-1.2687660455703735,0.2811783690932472,0.2811783690932472,0.2811783690932472
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,round_pin,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/RGOCG8-50_8mm/Gear_Small.json,0.059145000006537884,B,-4.391480922698975,0.012382378290565146,0.012382378290565146,0.012382378290565146,-0.34929805994033813,0.7051829121659853,0.7051829121659853,0.7051829121659853,-1.2687660455703735,0.2811783690932472,0.2811783690932472,0.2811783690932472
qwen3.5:9b,state_101,USB_Male,USB connector + cable,USB_Male,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/USB_Male/Gear_Small.json,0.4592477999976836,B,-5.1453657150268555,0.00582634319307336,0.00582634319307336,0.00582634319307336,-0.5971649885177612,0.5503697309487695,0.5503697309487695,0.5503697309487695,-0.8154457211494446,0.4424420776140279,0.4424420776140279,0.4424420776140279
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,DSUB_Male,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,qwen3.5-9b/responses/state_101/DSUB_Male/Gear_Small.json,0.4651474999845959,C,-4.38071870803833,0.012516359779307764,0.012516359779307764,0.012516359779307764,-2.9148333072662354,0.05421306720419853,0.05421306720419853,0.05421306720419853,-0.07044243812561035,0.9319813845772231,0.9319813845772231,0.9319813845772231
qwen3.5:9b,state_101,Gear_Large,Large gear,gear,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/Gear_Large/Waterproof_Male.json,0.49773610004922375,B,-5.257414817810059,0.005208752903449485,0.005208752903449485,0.005208752903449485,-0.3737400472164154,0.6881557765894403,0.6881557765894403,0.6881557765894403,-1.1848515272140503,0.30579157785590233,0.30579157785590233,0.30579157785590233
qwen3.5:9b,state_101,Gear_Medium,Medium gear,gear,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/Gear_Medium/Waterproof_Male.json,0.06179419998079538,B,-5.257414817810059,0.005208752903449485,0.005208752903449485,0.005208752903449485,-0.3737400472164154,0.6881557765894403,0.6881557765894403,0.6881557765894403,-1.1848515272140503,0.30579157785590233,0.30579157785590233,0.30579157785590233
qwen3.5:9b,state_101,Gear_Small,Small gear,gear,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/Gear_Small/Waterproof_Male.json,0.05827539996244013,B,-5.257414817810059,0.005208752903449485,0.005208752903449485,0.005208752903449485,-0.3737400472164154,0.6881557765894403,0.6881557765894403,0.6881557765894403,-1.1848515272140503,0.30579157785590233,0.30579157785590233,0.30579157785590233
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,Waterproof_Male,Waterproof_Male,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/Waterproof_Male/Waterproof_Male.json,0.49306750000687316,A,-0.004373503848910332,0.9956360459918868,0.9956360459918868,0.9956360459918868,-7.308021545410156,0.0006701415860713547,0.0006701415860713547,0.0006701415860713547,-5.661844253540039,0.0034761001729467856,0.0034761001729467856,0.0034761001729467856
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/M12_Hex_Nut/Waterproof_Male.json,0.4927675999933854,C,-4.098970890045166,0.016589739285795914,0.016589739285795914,0.016589739285795914,-1.216570496559143,0.2962443979576623,0.2962443979576623,0.2962443979576623,-0.3767496943473816,0.6860877840556534,0.6860877840556534,0.6860877840556534
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/M16_Hex_Nut/Waterproof_Male.json,0.059073699987493455,C,-4.098970890045166,0.016589739285795914,0.016589739285795914,0.016589739285795914,-1.216570496559143,0.2962443979576623,0.2962443979576623,0.2962443979576623,-0.3767496943473816,0.6860877840556534,0.6860877840556534,0.6860877840556534
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/RGOCG16-50_16mm/Waterproof_Male.json,0.44625929999165237,B,-3.1355724334716797,0.043474860239842705,0.043474860239842705,0.043474860239842705,-0.5257664918899536,0.5911021157054716,0.5911021157054716,0.5911021157054716,-1.0106812715530396,0.3639709320451198,0.3639709320451198,0.3639709320451198
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/RGOCG12-50_12mm/Waterproof_Male.json,0.0570890000090003,B,-3.1355724334716797,0.043474860239842705,0.043474860239842705,0.043474860239842705,-0.5257664918899536,0.5911021157054716,0.5911021157054716,0.5911021157054716,-1.0106812715530396,0.3639709320451198,0.3639709320451198,0.3639709320451198
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/RGOCG8-50_8mm/Waterproof_Male.json,0.0563636000151746,B,-3.1355724334716797,0.043474860239842705,0.043474860239842705,0.043474860239842705,-0.5257664918899536,0.5911021157054716,0.5911021157054716,0.5911021157054716,-1.0106812715530396,0.3639709320451198,0.3639709320451198,0.3639709320451198
qwen3.5:9b,state_101,USB_Male,USB connector + cable,USB_Male,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/USB_Male/Waterproof_Male.json,0.4551281000021845,B,-3.8873701095581055,0.020499185823401534,0.020499185823401534,0.020499185823401534,-0.266053169965744,0.7663983770422249,0.7663983770422249,0.7663983770422249,-1.552962303161621,0.21162016132740466,0.21162016132740466,0.21162016132740466
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,DSUB_Male,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,qwen3.5-9b/responses/state_101/DSUB_Male/Waterproof_Male.json,0.4539179999846965,A,-0.294297456741333,0.745054836894706,0.745054836894706,0.745054836894706,-1.9442838430404663,0.1430896613096658,0.1430896613096658,0.1430896613096658,-2.216904878616333,0.1089457879627667,0.1089457879627667,0.1089457879627667
qwen3.5:9b,state_101,Gear_Large,Large gear,gear,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,qwen3.5-9b/responses/state_101/Gear_Large/M12_Hex_Nut.json,0.43231940001714975,A,-0.34506362676620483,0.7081752931304853,0.7081752931304853,0.7081752931304853,-2.5692458152770996,0.07659328913500442,0.07659328913500442,0.07659328913500442,-1.5426000356674194,0.21382442691723927,0.21382442691723927,0.21382442691723927
qwen3.5:9b,state_101,Gear_Medium,Medium gear,gear,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,qwen3.5-9b/responses/state_101/Gear_Medium/M12_Hex_Nut.json,0.05909049999900162,A,-0.34506362676620483,0.7081752931304853,0.7081752931304853,0.7081752931304853,-2.5692458152770996,0.07659328913500442,0.07659328913500442,0.07659328913500442,-1.5426000356674194,0.21382442691723927,0.21382442691723927,0.21382442691723927
qwen3.5:9b,state_101,Gear_Small,Small gear,gear,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,qwen3.5-9b/responses/state_101/Gear_Small/M12_Hex_Nut.json,0.056125600007362664,A,-0.34506362676620483,0.7081752931304853,0.7081752931304853,0.7081752931304853,-2.5692458152770996,0.07659328913500442,0.07659328913500442,0.07659328913500442,-1.5426000356674194,0.21382442691723927,0.21382442691723927,0.21382442691723927
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,qwen3.5-9b/responses/state_101/Waterproof_Male/M12_Hex_Nut.json,0.44411589996889234,A,-0.14440682530403137,0.865535554658295,0.865535554658295,0.865535554658295,-4.201627254486084,0.014971195043882996,0.014971195043882996,0.014971195043882996,-2.134355068206787,0.11832087466878329,0.11832087466878329,0.11832087466878329
