model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,Gear_Large,False,False,False,input_crops/original/Gear_Large.png,8643de8c1b1dcf74dc92d04cdefcfdc0735be5d7df1bdc7bdc7e077aadca78b3,raw/qwen3.5-9b/original/RGOCG12-50_12mm/Gear_Large.json,0.41796079999767244,A,0.8738993433020787,0.05811393558823345,0.06522519749807146,-0.1347900778055191,-2.8453497886657715,-2.7299094200134277,0.002761523611616412
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/qwen3.5-9b/original/RGOCG16-50_16mm/Gear_Medium.json,0.3915767999715172,A,0.8662574827378895,0.07255928439139417,0.059259240161326845,-0.1435730904340744,-2.6233513355255127,-2.825833559036255,0.001923992709389477
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/M16_Hex_Nut.json,0.3968718000105582,A,0.8649620388323128,0.052671625759853395,0.08070714289175218,-0.1450696587562561,-2.943678379058838,-2.516928195953369,0.001659192516081598
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/qwen3.5-9b/original/RGOCG8-50_8mm/M12_Hex_Nut.json,0.3774375999928452,A,0.8605676840568351,0.031348808722198446,0.10477793580153241,-0.15016300976276398,-3.4625790119171143,-2.2559120655059814,0.0033055714194339947
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/M16_Hex_Nut.json,0.3829616999719292,A,0.8599063120251513,0.03310253452746493,0.10507250043774136,-0.15093183517456055,-3.4081454277038574,-2.2531046867370605,0.001918653009642446
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,Gear_Large,False,False,False,input_crops/original/Gear_Large.png,8643de8c1b1dcf74dc92d04cdefcfdc0735be5d7df1bdc7bdc7e077aadca78b3,raw/qwen3.5-9b/original/RGOCG16-50_16mm/Gear_Large.json,0.3825098999659531,A,0.8547682720768609,0.07241893122181235,0.06920813314146376,-0.15692487359046936,-2.6252875328063965,-2.6706368923187256,0.0036046635598629972
qwen3.5:9b,state_202,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/Waterproof_Male/M16_Hex_Nut.json,0.3944300000439398,A,0.8533188045446635,0.05725282069406269,0.08623862618138559,-0.15862205624580383,-2.860278367996216,-2.450637102127075,0.0031897485798882963
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/M16_Hex_Nut.json,0.402774500020314,A,0.8525616563969461,0.048684426343396404,0.09745157819851864,-0.15950974822044373,-3.0223960876464844,-2.328399658203125,0.0013023390611387464
qwen3.5:9b,state_202,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/M16_Hex_Nut.json,0.399688099976629,A,0.8435294676856704,0.05260106003267277,0.10099591012939628,-0.1701604425907135,-2.945019006729126,-2.292675256729126,0.0028735621522606447
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/qwen3.5-9b/original/RGOCG16-50_16mm/M12_Hex_Nut.json,0.39057480002520606,A,0.8422638204207584,0.03184935957554136,0.12339601721891742,-0.17166198790073395,-3.4467380046844482,-2.0923564434051514,0.002490802784782753
qwen3.5:9b,state_202,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-9b/state_202/RGOCG16-50_16mm/Waterproof_Male.json,0.4159003999666311,A,0.8325932056098757,0.09791758330196926,0.06480900492130157,-0.1832101047039032,-2.323629140853882,-2.7363107204437256,0.0046802061668534956
qwen3.5:9b,state_202,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/RGOCG12-50_12mm/M16_Hex_Nut.json,0.41243630001554266,A,0.8318233472745385,0.07655631900236094,0.08861061350312469,-0.18413518369197845,-2.5697286128997803,-2.4235036373138428,0.003009720219975809
qwen3.5:9b,state_202,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-9b/state_202/Waterproof_Male/M12_Hex_Nut.json,0.3792974000098184,A,0.8307119618000635,0.04972672145610208,0.11729889681221353,-0.18547216057777405,-3.0012128353118896,-2.1430299282073975,0.002262419931620907
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/Gear_Medium.json,0.42788749997271225,A,0.8214053567219304,0.10647464733967102,0.07063107994038036,-0.19673855602741241,-2.2398483753204346,-2.650285005569458,0.0014889159980182587
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Waterproof_Male.json,0.39585789997363463,A,0.8198272551357725,0.09208072547535046,0.08511479403927165,-0.19866162538528442,-2.385089635848999,-2.463754415512085,0.002977225349605317
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Waterproof_Male.json,0.3979954000096768,A,0.8135418241608151,0.09989014622098075,0.08411513436950545,-0.206357941031456,-2.3036842346191406,-2.4755687713623047,0.0024528952486986277
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/M16_Hex_Nut.json,0.3987774000270292,A,0.8097531835793766,0.0592827970581855,0.1293551659008763,-0.21102578938007355,-2.8254361152648926,-2.0451934337615967,0.001608853461561477
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,DSUB_Male,False,False,False,input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,raw/qwen3.5-9b/original/RGOCG12-50_12mm/DSUB_Male.json,0.3987519999500364,A,0.809632481683981,0.08260715173375062,0.10292106105582886,-0.2111748605966568,-2.493659019470215,-2.2737929821014404,0.004839305526439408
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/DSUB_Male/M12_Hex_Nut.json,0.4843521000002511,A,0.8080536747641884,0.07741504018124609,0.11033410156621157,-0.2131267935037613,-2.5585741996765137,-2.20424222946167,0.004197183488353851
qwen3.5:9b,original,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/qwen3.5-9b/original/DSUB_Male/Waterproof_Male.json,0.4115913999848999,A,0.8073877723549245,0.11927108358420892,0.07110506911320873,-0.2139512151479721,-2.126356363296509,-2.643596649169922,0.0022360749476578734
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/M16_Hex_Nut.json,0.4171525000128895,A,0.8056030217958917,0.04566694797886469,0.14590639036969202,-0.21616418659687042,-3.0863804817199707,-1.9247900247573853,0.002823639855551563
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,DSUB_Male,False,False,False,input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,raw/qwen3.5-9b/original/RGOCG8-50_8mm/DSUB_Male.json,0.4363016000133939,A,0.8053365917367035,0.09239812982792729,0.0942821808157546,-0.21649496257305145,-2.381648540496826,-2.3614630699157715,0.007983097619614687
qwen3.5:9b,state_202,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/M12_Hex_Nut.json,0.40529000002425164,A,0.8041086227666898,0.052219035910891665,0.14023132161760662,-0.21802091598510742,-2.952308177947998,-1.9644619226455688,0.0034410197048119207
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Waterproof_Male.json,0.41408199997385964,A,0.8038825992551395,0.0948361692634239,0.09667215848536975,-0.21830204129219055,-2.355604410171509,-2.3364298343658447,0.004609072996066832
qwen3.5:9b,state_202,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-9b/state_202/RGOCG12-50_12mm/M12_Hex_Nut.json,0.41071519994875416,A,0.8010075738305418,0.06363837971063765,0.13231966111115842,-0.22188487648963928,-2.7545385360717773,-2.0225346088409424,0.003034385347662094
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/qwen3.5-9b/original/RGOCG16-50_16mm/Gear_Small.json,0.40524120000191033,A,0.7970093528175625,0.1096666223796008,0.09061541701438033,-0.22688886523246765,-2.210310220718384,-2.4011309146881104,0.0027086077884563853
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/Waterproof_Male/M16_Hex_Nut.json,0.3918981999740936,A,0.7918254111462776,0.0615305133912993,0.14454827342065354,-0.23341435194015503,-2.788222074508667,-1.934141755104065,0.0020958020417695122
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Gear_Large.json,0.43050070002209395,A,0.7886490812909104,0.12693592500420436,0.08220428967661883,-0.23743382096290588,-2.064072847366333,-2.4985477924346924,0.002210704028266397
qwen3.5:9b,state_202,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-9b/state_202/RGOCG16-50_16mm/M12_Hex_Nut.json,0.4143430000403896,A,0.7852822563865057,0.06067713160574732,0.15079301657929162,-0.2417120635509491,-2.8021883964538574,-1.8918471336364746,0.00324759542845543
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/qwen3.5-9b/original/RGOCG12-50_12mm/Gear_Small.json,0.3974473000271246,A,0.7761545826215356,0.10236464339608486,0.11916162510234302,-0.25340357422828674,-2.2792139053344727,-2.127274513244629,0.0023191488800364812
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/M16_Hex_Nut.json,0.40353569999570027,A,0.7755976904628409,0.03716830883619248,0.18551714364463892,-0.254121333360672,-3.2922987937927246,-1.684607982635498,0.0017168570563277363
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/qwen3.5-9b/original/RGOCG8-50_8mm/Gear_Small.json,0.3899684000061825,A,0.7750340144218569,0.10836628067715923,0.1125877158133842,-0.2548483610153198,-2.222238302230835,-2.1840226650238037,0.004011989087599588
qwen3.5:9b,state_202,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/DSUB_Male/M16_Hex_Nut.json,0.4183115999912843,A,0.7718402722491309,0.13119925958656206,0.09217121938706917,-0.25897765159606934,-2.0310380458831787,-2.3841073513031006,0.004789248777237853
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/qwen3.5-9b/original/RGOCG12-50_12mm/M12_Hex_Nut.json,0.3843854999868199,A,0.7701396317147037,0.03623406934068017,0.19156475929910638,-0.2611834406852722,-3.3177554607391357,-1.6525293588638306,0.0020615396455097024
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/DSUB_Male/M16_Hex_Nut.json,0.4108097999705933,A,0.7637605152705392,0.08510355248836843,0.1481475924186823,-0.2695010006427765,-2.4638864994049072,-1.9095462560653687,0.00298833982240998
qwen3.5:9b,original,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/qwen3.5-9b/original/Waterproof_Male/M12_Hex_Nut.json,0.38181739998981357,A,0.7637062757387622,0.03959576021484742,0.19312023208459467,-0.26957201957702637,-3.2290332317352295,-1.6444423198699951,0.0035777319617957826
qwen3.5:9b,original,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,raw/qwen3.5-9b/original/Waterproof_Male/M16_Hex_Nut.json,0.3767630999791436,A,0.7515816102068075,0.05713868297681718,0.18880843536094208,-0.2855754792690277,-2.862273931503296,-1.6670223474502563,0.002471271455433355
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,raw/qwen3.5-9b/original/RGOCG16-50_16mm/M16_Hex_Nut.json,0.41433510003844276,A,0.7448254123231066,0.03833006805225041,0.2143931213647561,-0.29460543394088745,-3.2615206241607666,-1.5399439334869385,0.002451398259886939
qwen3.5:9b,state_202,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/RGOCG16-50_16mm/M16_Hex_Nut.json,0.4203669999842532,A,0.7396849935426898,0.11951637228806992,0.1373393973125702,-0.3015308678150177,-2.1243019104003906,-1.985300064086914,0.003459236856670156
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/Waterproof_Male/M16_Hex_Nut.json,0.3915946999914013,A,0.7346273619545629,0.04637548204737926,0.21572418961207288,-0.30839189887046814,-3.070984363555908,-1.533754587173462,0.0032729663859849545
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/DSUB_Male/M16_Hex_Nut.json,0.4055024000117555,A,0.7324424397066203,0.0956765118455987,0.16887755034546942,-0.31137052178382874,-2.3467824459075928,-1.7785813808441162,0.003003498102311708
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Gear_Large.json,0.41103999997721985,A,0.7182934237336994,0.146120677685869,0.13065286940910636,-0.3308771252632141,-1.9233224391937256,-2.0352113246917725,0.0049330291713252095
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Gear_Medium.json,0.42697520001092926,A,0.7134446515165541,0.13013574521757287,0.15119497181348102,-0.3376504182815552,-2.039177179336548,-1.8891850709915161,0.005224631452392048
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Gear_Medium.json,0.3925846000202,A,0.7095301105100289,0.13205996517353394,0.15446649564613932,-0.34315234422683716,-2.0244991779327393,-1.8677780628204346,0.003943428670297844
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/Gear_Medium.json,0.3819459999795072,A,0.7074091434114355,0.17773470792004598,0.11189721193924572,-0.3461460769176483,-1.7274632453918457,-2.1901745796203613,0.002958936729272832
