model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,logp_A,p_A,p_A_lower,p_A_upper,logp_B,p_B,p_B_lower,p_B_upper,logp_C,p_C,p_C_lower,p_C_upper
gpt-6-sol,original,DSUB_Male,DSUB connector,DSUB_Male,True,True,False,input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,raw/gpt6-sol/original/DSUB_Male/DSUB_Male.json,1.4546138000441715,C,-1.886662,0.15157692911099063,0.15157692911099063,0.15157692911099063,,,0.0,0.013278752452947861,-0.180031,0.8352443184360615,0.8352443184360615,0.8352443184360615
gpt-6-sol,state_101,Gear_Large,Large gear,Gear_Large,True,True,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/Gear_Large/Gear_Large.json,1.3926866999827325,A,-0.000916,0.9990844193999334,0.9990844193999334,0.9990844193999334,,,0.0,0.001015580600066579,,,0.0,0.001015580600066579
gpt-6-sol,state_101,Gear_Medium,Medium gear,Gear_Large,False,True,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/Gear_Medium/Gear_Large.json,1.2308322999742813,A,-0.001282,0.9987188214109463,0.9987188214109463,0.9987188214109463,,,0.0,0.0013811785890537442,,,0.0,0.0013811785890537442
gpt-6-sol,state_101,Gear_Small,Small gear,Gear_Large,False,True,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/Gear_Small/Gear_Large.json,1.1605340000241995,A,-0.021702,0.9785317940813931,0.9785317940813931,0.9785317940813931,,,0.0,0.0005746762551772755,-3.863541,0.020993529663429582,0.020993529663429582,0.020993529663429582
gpt-6-sol,state_101,Waterproof_Male,Waterproof connector,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/Waterproof_Male/Gear_Large.json,1.5573763999855146,B,,,0.0,0.006900769383943695,-0.006824,0.9931992306160563,0.9931992306160563,0.9931992306160563,,,0.0,0.006900769383943695
gpt-6-sol,state_101,M12_Hex_Nut,M12 hex nut,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/M12_Hex_Nut/Gear_Large.json,1.9669983999920078,B,,,0.0,0.0018185216477101362,-0.00172,0.9982814783522899,0.9982814783522899,0.9982814783522899,,,0.0,0.0018185216477101362
gpt-6-sol,state_101,M16_Hex_Nut,M16 hex nut,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/M16_Hex_Nut/Gear_Large.json,1.3922484999638982,B,,,0.0,0.00017599711207317838,-7.6e-05,0.9999240028879268,0.9999240028879268,0.9999240028879268,,,0.0,0.00017599711207317838
gpt-6-sol,state_101,RGOCG16-50_16mm,16 mm round pin,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/RGOCG16-50_16mm/Gear_Large.json,1.1671936999773607,B,,,0.0,0.0002259920623334354,-0.000126,0.9998740079376666,0.9998740079376666,0.9998740079376666,,,0.0,0.0002259920623334354
gpt-6-sol,state_101,RGOCG12-50_12mm,12 mm round pin,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/RGOCG12-50_12mm/Gear_Large.json,1.132245899992995,B,,,0.0,0.0003209755812988545,-0.000221,0.9997790244187011,0.9997790244187011,0.9997790244187011,,,0.0,0.0003209755812988545
gpt-6-sol,state_101,RGOCG8-50_8mm,8 mm round pin,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/RGOCG8-50_8mm/Gear_Large.json,1.3078897999948822,B,,,0.0,0.0002679858887901897,-0.000168,0.9998320141112098,0.9998320141112098,0.9998320141112098,,,0.0,0.0002679858887901897
gpt-6-sol,state_101,USB_Male,USB connector + cable,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/USB_Male/Gear_Large.json,1.27892090001842,B,,,0.0,0.00012699963550323313,-2.7e-05,0.9999730003644968,0.9999730003644968,0.9999730003644968,,,0.0,0.00012699963550323313
gpt-6-sol,state_101,DSUB_Male,DSUB connector,Gear_Large,False,False,False,input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,raw/gpt6-sol/state_101/DSUB_Male/Gear_Large.json,1.3847726000240073,B,,,0.0,0.0008856911829153824,-0.000786,0.9992143088170846,0.9992143088170846,0.9992143088170846,,,0.0,0.0008856911829153824
gpt-6-sol,state_101,Gear_Large,Large gear,Gear_Medium,False,True,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/Gear_Large/Gear_Medium.json,1.8513958999537863,A,-0.016708,0.9834308045082845,0.9834308045082845,0.9834308045082845,,,0.0,0.016669195491715538,,,0.0,0.016669195491715538
gpt-6-sol,state_101,Gear_Medium,Medium gear,Gear_Medium,True,True,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/Gear_Medium/Gear_Medium.json,1.7118563000112772,A,-0.04369,0.9572506591862527,0.9572506591862527,0.9572506591862527,-3.282673,0.037527810782649045,0.037527810782649045,0.037527810782649045,,,0.0,0.005321530031098265
gpt-6-sol,state_101,Gear_Small,Small gear,Gear_Medium,False,True,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/Gear_Small/Gear_Medium.json,1.1790551000158302,A,-0.010216,0.9898360060792979,0.9898360060792979,0.9898360060792979,,,0.0,0.010263993920702107,,,0.0,0.010263993920702107
gpt-6-sol,state_101,Waterproof_Male,Waterproof connector,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/Waterproof_Male/Gear_Medium.json,1.5391808999702334,B,,,0.0,0.0014840413301370314,-0.001385,0.998615958669863,0.998615958669863,0.998615958669863,,,0.0,0.0014840413301370314
gpt-6-sol,state_101,M12_Hex_Nut,M12 hex nut,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/M12_Hex_Nut/Gear_Medium.json,2.1203664999920875,B,-3.84771,0.021328522873969726,0.021328522873969726,0.021328522873969726,-0.038017,0.9626965749103156,0.9626965749103156,0.9626965749103156,,,0.0,0.016074902215714736
gpt-6-sol,state_101,M16_Hex_Nut,M16 hex nut,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/M16_Hex_Nut/Gear_Medium.json,1.4938226999947801,A,-0.00592,0.9940974886720019,0.9940974886720019,0.9940974886720019,,,0.0,0.006002511327998128,,,0.0,0.006002511327998128
gpt-6-sol,state_101,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/RGOCG16-50_16mm/Gear_Medium.json,1.4917858999688178,B,,,0.0,0.00027498468839316494,-0.000175,0.9998250153116068,0.9998250153116068,0.9998250153116068,,,0.0,0.00027498468839316494
gpt-6-sol,state_101,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/RGOCG12-50_12mm/Gear_Medium.json,1.2714186999946833,B,,,0.0,0.00022999155036619302,-0.00013,0.9998700084496338,0.9998700084496338,0.9998700084496338,,,0.0,0.00022999155036619302
gpt-6-sol,state_101,RGOCG8-50_8mm,8 mm round pin,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/RGOCG8-50_8mm/Gear_Medium.json,1.1756420999881811,B,,,0.0,0.00029098176066123517,-0.000191,0.9998090182393388,0.9998090182393388,0.9998090182393388,,,0.0,0.00029098176066123517
gpt-6-sol,state_101,USB_Male,USB connector + cable,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/USB_Male/Gear_Medium.json,1.3582801999873482,B,,,0.0,0.0035500349057672295,-0.003456,0.9965499650942328,0.9965499650942328,0.9965499650942328,,,0.0,0.0035500349057672295
gpt-6-sol,state_101,DSUB_Male,DSUB connector,Gear_Medium,False,False,False,input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,raw/gpt6-sol/state_101/DSUB_Male/Gear_Medium.json,1.3801469000172801,B,,,0.0,0.0007787695316655685,-0.000679,0.9993212304683344,0.9993212304683344,0.9993212304683344,,,0.0,0.0007787695316655685
gpt-6-sol,state_101,Gear_Large,Large gear,Gear_Small,False,True,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/Gear_Large/Gear_Small.json,2.165566999989096,A,-0.037743,0.9629603899128458,0.9629603899128458,0.9629603899128458,-3.816116,0.022013134082712753,0.022013134082712753,0.022013134082712753,,,0.0,0.015126476004441402
gpt-6-sol,state_101,Gear_Medium,Medium gear,Gear_Small,False,True,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/Gear_Medium/Gear_Small.json,1.6383461999939755,A,-0.026321,0.9740223782378451,0.9740223782378451,0.9740223782378451,-4.021149,0.017932348829010958,0.017932348829010958,0.017932348829010958,,,0.0,0.008145272933143943
gpt-6-sol,state_101,Gear_Small,Small gear,Gear_Small,True,True,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/Gear_Small/Gear_Small.json,1.165184399986174,A,-0.228668,0.795592626415215,0.795592626415215,0.795592626415215,-1.924149,0.14599994996198346,0.14599994996198346,0.14599994996198346,-2.840584,0.05839155533685028,0.05839155533685028,0.05839155533685028
gpt-6-sol,state_101,Waterproof_Male,Waterproof connector,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/Waterproof_Male/Gear_Small.json,1.6350832000025548,B,,,0.0,0.0010305667539610818,-0.000931,0.9990694332460389,0.9990694332460389,0.9990694332460389,,,0.0,0.0010305667539610818
gpt-6-sol,state_101,M12_Hex_Nut,M12 hex nut,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/M12_Hex_Nut/Gear_Small.json,1.3460011000279337,B,,,0.0,0.004814850033828877,-0.004726,0.9952851499661711,0.9952851499661711,0.9952851499661711,,,0.0,0.004814850033828877
gpt-6-sol,state_101,M16_Hex_Nut,M16 hex nut,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/M16_Hex_Nut/Gear_Small.json,1.4168965999851935,B,,,0.0,0.001346222818581999,-0.001247,0.998753777181418,0.998753777181418,0.998753777181418,,,0.0,0.001346222818581999
gpt-6-sol,state_101,RGOCG16-50_16mm,16 mm round pin,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/RGOCG16-50_16mm/Gear_Small.json,1.2765251999953762,B,,,0.0,0.00010799996800004977,-8e-06,0.999992000032,0.999992000032,0.999992000032,,,0.0,0.00010799996800004977
gpt-6-sol,state_101,RGOCG12-50_12mm,12 mm round pin,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/RGOCG12-50_12mm/Gear_Small.json,1.362809699960053,B,,,0.0,0.00011499988750053305,-1.5e-05,0.9999850001124995,0.9999850001124995,0.9999850001124995,,,0.0,0.00011499988750053305
gpt-6-sol,state_101,RGOCG8-50_8mm,8 mm round pin,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/RGOCG8-50_8mm/Gear_Small.json,2.1361670999904163,B,,,0.0,0.00010799996800004977,-8e-06,0.999992000032,0.999992000032,0.999992000032,,,0.0,0.00010799996800004977
gpt-6-sol,state_101,USB_Male,USB connector + cable,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/USB_Male/Gear_Small.json,1.5877741999574937,C,,,0.0,0.0006108694617359522,,,0.0,0.0006108694617359522,-0.000511,0.999489130538264,0.999489130538264,0.999489130538264
gpt-6-sol,state_101,DSUB_Male,DSUB connector,Gear_Small,False,False,False,input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,raw/gpt6-sol/state_101/DSUB_Male/Gear_Small.json,1.3404531999840401,B,,,0.0,0.0005878809473667368,-0.000488,0.9995121190526333,0.9995121190526333,0.9995121190526333,,,0.0,0.0005878809473667368
gpt-6-sol,state_101,Gear_Large,Large gear,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/Gear_Large/Waterproof_Male.json,1.8476400999934413,B,,,0.0,0.013738380915902747,-0.031631,0.9688640269525081,0.9688640269525081,0.9688640269525081,-4.045692,0.017497592131589194,0.017497592131589194,0.017497592131589194
gpt-6-sol,state_101,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/Gear_Medium/Waterproof_Male.json,1.5535491000046022,B,,,0.0,0.01573510059855433,-0.296268,0.7435881196979783,0.7435881196979783,0.7435881196979783,-1.423885,0.2407767797034673,0.2407767797034673,0.2407767797034673
gpt-6-sol,state_101,Gear_Small,Small gear,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/Gear_Small/Waterproof_Male.json,1.3374765000189655,B,,,0.0,0.00144571784515225,-0.026199,0.9741412162169595,0.9741412162169595,0.9741412162169595,-3.708549,0.024513065937888226,0.024513065937888226,0.024513065937888226
gpt-6-sol,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,True,True,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/Waterproof_Male/Waterproof_Male.json,1.1743760000099428,A,-0.048016,0.953118537058912,0.953118537058912,0.953118537058912,,,0.0,0.0006572269817809561,-3.07209,0.04632423595930705,0.04632423595930705,0.04632423595930705
gpt-6-sol,state_101,M12_Hex_Nut,M12 hex nut,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/M12_Hex_Nut/Waterproof_Male.json,1.6191281999927014,B,,,0.0,0.01774153343272201,-0.017799,0.982358466567278,0.982358466567278,0.982358466567278,,,0.0,0.01774153343272201
gpt-6-sol,state_101,M16_Hex_Nut,M16 hex nut,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/M16_Hex_Nut/Waterproof_Male.json,1.783261800010223,B,,,0.0,0.0007937592376995428,-0.000694,0.9993062407623005,0.9993062407623005,0.9993062407623005,,,0.0,0.0007937592376995428
gpt-6-sol,state_101,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/RGOCG16-50_16mm/Waterproof_Male.json,1.3442784000071697,B,,,0.0,0.00011499988750053305,-1.5e-05,0.9999850001124995,0.9999850001124995,0.9999850001124995,,,0.0,0.00011499988750053305
gpt-6-sol,state_101,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/RGOCG12-50_12mm/Waterproof_Male.json,1.528450999991037,B,,,0.0,0.00014599894201617881,-4.6e-05,0.9999540010579838,0.9999540010579838,0.9999540010579838,,,0.0,0.00014599894201617881
gpt-6-sol,state_101,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/RGOCG8-50_8mm/Waterproof_Male.json,1.2668344000121579,B,,,0.0,0.0006038730133346548,-0.000504,0.9994961269866653,0.9994961269866653,0.9994961269866653,,,0.0,0.0006038730133346548
gpt-6-sol,state_101,USB_Male,USB connector + cable,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/USB_Male/Waterproof_Male.json,1.685668199963402,B,,,0.0,0.004089022206221993,-0.053135,0.948251989822337,0.948251989822337,0.948251989822337,-3.041588,0.04775898797144101,0.04775898797144101,0.04775898797144101
gpt-6-sol,state_101,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/state_101/Waterproof_Male.png,8e27ec495e8bd49a326cc5c753e41d2240a99cc4d77374a337104a466e01f88f,raw/gpt6-sol/state_101/DSUB_Male/Waterproof_Male.json,1.3337875999859534,C,-3.699112,0.02474549071252527,0.02474549071252527,0.02474549071252527,-2.694206,0.06759603172156377,0.06759603172156377,0.06759603172156377,-0.096893,0.9076531198214186,0.9076531198214186,0.9076531198214186
gpt-6-sol,state_101,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/Gear_Large/M12_Hex_Nut.json,2.1855291000101715,A,-0.51152,0.5995835188736266,0.5995835188736266,0.5995835188736266,-3.279991,0.03762859546301143,0.03762859546301143,0.03762859546301143,-1.013897,0.3628023802446993,0.3628023802446993,0.3628023802446993
gpt-6-sol,state_101,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/Gear_Medium/M12_Hex_Nut.json,1.2312043000129052,A,-0.678631,0.5073110259857568,0.5073110259857568,0.5073110259857568,-3.515511,0.02973260571001456,0.02973260571001456,0.02973260571001456,-0.770096,0.46296862119016613,0.46296862119016613,0.46296862119016613
gpt-6-sol,state_101,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/Gear_Small/M12_Hex_Nut.json,1.396755599998869,C,-1.075115,0.34125850831587895,0.34125850831587895,0.34125850831587895,,,0.0,0.01591636162418687,-0.441727,0.6429251300599341,0.6429251300599341,0.6429251300599341
gpt-6-sol,state_101,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/Waterproof_Male/M12_Hex_Nut.json,1.680496100045275,C,,,0.0,0.00013907665283653382,-3.416336,0.03283251314958171,0.03283251314958171,0.03283251314958171,-0.033424,0.9671284101975818,0.9671284101975818,0.9671284101975818
gpt-6-sol,state_101,M12_Hex_Nut,M12 hex nut,M12_Hex_Nut,True,True,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/M12_Hex_Nut/M12_Hex_Nut.json,1.1555932000046596,A,-0.628761,0.533252091213659,0.533252091213659,0.533252091213659,-2.50499,0.08167641474535711,0.08167641474535711,0.08167641474535711,-0.954346,0.38506389400861507,0.38506389400861507,0.38506389400861507
gpt-6-sol,state_101,M16_Hex_Nut,M16 hex nut,M12_Hex_Nut,False,True,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/M16_Hex_Nut/M12_Hex_Nut.json,1.5588172000134364,A,-0.270069,0.7633268229689271,0.7633268229689271,0.7633268229689271,-3.267929,0.03808521994750414,0.03808521994750414,0.03808521994750414,-1.616516,0.1985893806198191,0.1985893806198191,0.1985893806198191
gpt-6-sol,state_101,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/RGOCG16-50_16mm/M12_Hex_Nut.json,1.218307700008154,B,,,0.0,0.0029475302881542095,-0.274906,0.7596435263604464,0.7596435263604464,0.7596435263604464,-1.43755,0.2375089433513994,0.2375089433513994,0.2375089433513994
gpt-6-sol,state_101,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/RGOCG12-50_12mm/M12_Hex_Nut.json,1.2715748000191525,C,,,0.0,0.018962827562683093,,,0.0,0.018962827562683093,-0.019043,0.9811371724373169,0.9811371724373169,0.9811371724373169
gpt-6-sol,state_101,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/RGOCG8-50_8mm/M12_Hex_Nut.json,1.4543636000016704,C,,,0.0,0.004818415603246262,-0.87405,0.41725822676577135,0.41725822676577135,0.41725822676577135,-0.548141,0.5780233576309824,0.5780233576309824,0.5780233576309824
gpt-6-sol,state_101,USB_Male,USB connector + cable,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/USB_Male/M12_Hex_Nut.json,1.2457470000372268,B,,,0.0,0.007916292668139546,-0.007847,0.9921837073318605,0.9921837073318605,0.9921837073318605,,,0.0,0.007916292668139546
gpt-6-sol,state_101,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,input_crops/state_101/M12_Hex_Nut.png,fc0054b5fbb5338ab9f90350cd4862942de04ae395620638929e2b1b38c1e229,raw/gpt6-sol/state_101/DSUB_Male/M12_Hex_Nut.json,1.337337499950081,B,,,0.0,0.00010704912700000282,-0.029854,0.9705872289399181,0.9705872289399181,0.9705872289399181,-3.526566,0.029405721933081837,0.029405721933081837,0.029405721933081837
gpt-6-sol,state_101,Gear_Large,Large gear,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/gpt6-sol/state_101/Gear_Large/M16_Hex_Nut.json,2.339883300010115,B,-2.590233,0.0750025624522104,0.0750025624522104,0.0750025624522104,-0.096851,0.9076912420530123,0.9076912420530123,0.9076912420530123,,,0.0,0.0174061954947773
gpt-6-sol,state_101,Gear_Medium,Medium gear,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/gpt6-sol/state_101/Gear_Medium/M16_Hex_Nut.json,1.4450105999712832,C,-1.669884,0.1882689035649361,0.1882689035649361,0.1882689035649361,-2.026924,0.1317401311827511,0.1317401311827511,0.1317401311827511,-0.38567,0.6799948869713724,0.6799948869713724,0.6799948869713724
gpt-6-sol,state_101,Gear_Small,Small gear,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/gpt6-sol/state_101/Gear_Small/M16_Hex_Nut.json,1.2585135000408627,B,-1.991142,0.13653940837236983,0.13653940837236983,0.13653940837236983,-0.237656,0.7884738794612316,0.7884738794612316,0.7884738794612316,-2.590477,0.07498426405946677,0.07498426405946677,0.07498426405946677
gpt-6-sol,state_101,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/gpt6-sol/state_101/Waterproof_Male/M16_Hex_Nut.json,1.3013599999831058,C,,,0.0,0.009213220581568603,,,0.0,0.009213220581568603,-0.009155,0.9908867794184314,0.9908867794184314,0.9908867794184314
gpt-6-sol,state_101,M12_Hex_Nut,M12 hex nut,M16_Hex_Nut,False,True,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/gpt6-sol/state_101/M12_Hex_Nut/M16_Hex_Nut.json,1.4857441000058316,C,-0.807297,0.4460621441541621,0.4460621441541621,0.4460621441541621,-2.622585,0.07261491046012308,0.07261491046012308,0.07261491046012308,-0.731255,0.48130457365828117,0.48130457365828117,0.48130457365828117
