state,target,identity,input_tokens,cached_tokens,cache_write_tokens,output_tokens,reasoning_tokens,estimated_standard_cost_usd,response_file
state_101,RGOCG16-50_16mm,RGOCG16-50_16mm,636,0,0,5,0,0.001322,raw/gpt6-sol/state_101/RGOCG16-50_16mm/RGOCG16-50_16mm.json
state_101,RGOCG12-50_12mm,RGOCG16-50_16mm,636,0,0,5,0,0.001322,raw/gpt6-sol/state_101/RGOCG12-50_12mm/RGOCG16-50_16mm.json
state_101,RGOCG8-50_8mm,RGOCG16-50_16mm,636,0,0,5,0,0.001322,raw/gpt6-sol/state_101/RGOCG8-50_8mm/RGOCG16-50_16mm.json
state_101,USB_Male,RGOCG16-50_16mm,685,0,0,5,0,0.00142,raw/gpt6-sol/state_101/USB_Male/RGOCG16-50_16mm.json
state_101,DSUB_Male,RGOCG16-50_16mm,610,0,0,5,0,0.00127,raw/gpt6-sol/state_101/DSUB_Male/RGOCG16-50_16mm.json
state_101,Gear_Large,RGOCG12-50_12mm,598,0,0,5,0,0.001246,raw/gpt6-sol/state_101/Gear_Large/RGOCG12-50_12mm.json
state_101,Gear_Medium,RGOCG12-50_12mm,598,0,0,5,0,0.001246,raw/gpt6-sol/state_101/Gear_Medium/RGOCG12-50_12mm.json
state_101,Gear_Small,RGOCG12-50_12mm,598,0,0,5,0,0.001246,raw/gpt6-sol/state_101/Gear_Small/RGOCG12-50_12mm.json
state_101,Waterproof_Male,RGOCG12-50_12mm,605,0,0,5,0,0.00126,raw/gpt6-sol/state_101/Waterproof_Male/RGOCG12-50_12mm.json
state_101,M12_Hex_Nut,RGOCG12-50_12mm,602,0,0,5,0,0.001254,raw/gpt6-sol/state_101/M12_Hex_Nut/RGOCG12-50_12mm.json
state_101,M16_Hex_Nut,RGOCG12-50_12mm,602,0,0,5,0,0.001254,raw/gpt6-sol/state_101/M16_Hex_Nut/RGOCG12-50_12mm.json
state_101,RGOCG16-50_16mm,RGOCG12-50_12mm,614,0,0,5,0,0.001278,raw/gpt6-sol/state_101/RGOCG16-50_16mm/RGOCG12-50_12mm.json
state_101,RGOCG12-50_12mm,RGOCG12-50_12mm,614,0,0,5,0,0.001278,raw/gpt6-sol/state_101/RGOCG12-50_12mm/RGOCG12-50_12mm.json
state_101,RGOCG8-50_8mm,RGOCG12-50_12mm,614,0,0,5,0,0.001278,raw/gpt6-sol/state_101/RGOCG8-50_8mm/RGOCG12-50_12mm.json
state_101,USB_Male,RGOCG12-50_12mm,663,0,0,5,0,0.001376,raw/gpt6-sol/state_101/USB_Male/RGOCG12-50_12mm.json
state_101,DSUB_Male,RGOCG12-50_12mm,588,0,0,5,0,0.001226,raw/gpt6-sol/state_101/DSUB_Male/RGOCG12-50_12mm.json
state_101,Gear_Large,RGOCG8-50_8mm,589,0,0,5,0,0.001228,raw/gpt6-sol/state_101/Gear_Large/RGOCG8-50_8mm.json
state_101,Gear_Medium,RGOCG8-50_8mm,589,0,0,5,0,0.001228,raw/gpt6-sol/state_101/Gear_Medium/RGOCG8-50_8mm.json
state_101,Gear_Small,RGOCG8-50_8mm,589,0,0,5,0,0.001228,raw/gpt6-sol/state_101/Gear_Small/RGOCG8-50_8mm.json
state_101,Waterproof_Male,RGOCG8-50_8mm,596,0,0,5,0,0.001242,raw/gpt6-sol/state_101/Waterproof_Male/RGOCG8-50_8mm.json
state_101,M12_Hex_Nut,RGOCG8-50_8mm,593,0,0,5,0,0.001236,raw/gpt6-sol/state_101/M12_Hex_Nut/RGOCG8-50_8mm.json
state_101,M16_Hex_Nut,RGOCG8-50_8mm,593,0,0,5,0,0.001236,raw/gpt6-sol/state_101/M16_Hex_Nut/RGOCG8-50_8mm.json
state_101,RGOCG16-50_16mm,RGOCG8-50_8mm,605,0,0,5,0,0.00126,raw/gpt6-sol/state_101/RGOCG16-50_16mm/RGOCG8-50_8mm.json
state_101,RGOCG12-50_12mm,RGOCG8-50_8mm,605,0,0,5,0,0.00126,raw/gpt6-sol/state_101/RGOCG12-50_12mm/RGOCG8-50_8mm.json
state_101,RGOCG8-50_8mm,RGOCG8-50_8mm,605,0,0,5,0,0.00126,raw/gpt6-sol/state_101/RGOCG8-50_8mm/RGOCG8-50_8mm.json
state_101,USB_Male,RGOCG8-50_8mm,654,0,0,5,0,0.001358,raw/gpt6-sol/state_101/USB_Male/RGOCG8-50_8mm.json
state_101,DSUB_Male,RGOCG8-50_8mm,579,0,0,5,0,0.001208,raw/gpt6-sol/state_101/DSUB_Male/RGOCG8-50_8mm.json
state_101,Gear_Large,USB_Male,1006,0,0,5,0,0.002062,raw/gpt6-sol/state_101/Gear_Large/USB_Male.json
state_101,Gear_Medium,USB_Male,1006,0,0,5,0,0.002062,raw/gpt6-sol/state_101/Gear_Medium/USB_Male.json
state_101,Gear_Small,USB_Male,1006,0,0,5,0,0.002062,raw/gpt6-sol/state_101/Gear_Small/USB_Male.json
state_101,Waterproof_Male,USB_Male,1013,0,0,5,0,0.002076,raw/gpt6-sol/state_101/Waterproof_Male/USB_Male.json
state_101,M12_Hex_Nut,USB_Male,1010,0,0,5,0,0.00207,raw/gpt6-sol/state_101/M12_Hex_Nut/USB_Male.json
state_101,M16_Hex_Nut,USB_Male,1010,0,0,5,0,0.00207,raw/gpt6-sol/state_101/M16_Hex_Nut/USB_Male.json
state_101,RGOCG16-50_16mm,USB_Male,1022,0,0,5,0,0.002094,raw/gpt6-sol/state_101/RGOCG16-50_16mm/USB_Male.json
state_101,RGOCG12-50_12mm,USB_Male,1022,0,0,5,0,0.002094,raw/gpt6-sol/state_101/RGOCG12-50_12mm/USB_Male.json
state_101,RGOCG8-50_8mm,USB_Male,1022,0,0,5,0,0.002094,raw/gpt6-sol/state_101/RGOCG8-50_8mm/USB_Male.json
state_101,USB_Male,USB_Male,1071,0,1068,5,0,0.002726,raw/gpt6-sol/state_101/USB_Male/USB_Male.json
state_101,DSUB_Male,USB_Male,996,0,0,5,0,0.002042,raw/gpt6-sol/state_101/DSUB_Male/USB_Male.json
state_101,Gear_Large,DSUB_Male,654,0,0,5,0,0.001358,raw/gpt6-sol/state_101/Gear_Large/DSUB_Male.json
state_101,Gear_Medium,DSUB_Male,654,0,0,5,0,0.001358,raw/gpt6-sol/state_101/Gear_Medium/DSUB_Male.json
state_101,Gear_Small,DSUB_Male,654,0,0,5,0,0.001358,raw/gpt6-sol/state_101/Gear_Small/DSUB_Male.json
state_101,Waterproof_Male,DSUB_Male,661,0,0,5,0,0.001372,raw/gpt6-sol/state_101/Waterproof_Male/DSUB_Male.json
state_101,M12_Hex_Nut,DSUB_Male,658,0,0,5,0,0.001366,raw/gpt6-sol/state_101/M12_Hex_Nut/DSUB_Male.json
state_101,M16_Hex_Nut,DSUB_Male,658,0,0,5,0,0.001366,raw/gpt6-sol/state_101/M16_Hex_Nut/DSUB_Male.json
state_101,RGOCG16-50_16mm,DSUB_Male,670,0,0,5,0,0.00139,raw/gpt6-sol/state_101/RGOCG16-50_16mm/DSUB_Male.json
state_101,RGOCG12-50_12mm,DSUB_Male,670,0,0,5,0,0.00139,raw/gpt6-sol/state_101/RGOCG12-50_12mm/DSUB_Male.json
state_101,RGOCG8-50_8mm,DSUB_Male,670,0,0,5,0,0.00139,raw/gpt6-sol/state_101/RGOCG8-50_8mm/DSUB_Male.json
state_101,USB_Male,DSUB_Male,719,0,0,5,0,0.001488,raw/gpt6-sol/state_101/USB_Male/DSUB_Male.json
state_101,DSUB_Male,DSUB_Male,644,0,0,5,0,0.001338,raw/gpt6-sol/state_101/DSUB_Male/DSUB_Male.json
state_202,Gear_Large,Gear_Large,667,0,0,5,0,0.001384,raw/gpt6-sol/state_202/Gear_Large/Gear_Large.json
state_202,Gear_Medium,Gear_Large,667,0,0,5,0,0.001384,raw/gpt6-sol/state_202/Gear_Medium/Gear_Large.json
state_202,Gear_Small,Gear_Large,667,0,0,5,0,0.001384,raw/gpt6-sol/state_202/Gear_Small/Gear_Large.json
state_202,Waterproof_Male,Gear_Large,674,0,0,5,0,0.001398,raw/gpt6-sol/state_202/Waterproof_Male/Gear_Large.json
state_202,M12_Hex_Nut,Gear_Large,671,0,0,5,0,0.001392,raw/gpt6-sol/state_202/M12_Hex_Nut/Gear_Large.json
state_202,M16_Hex_Nut,Gear_Large,671,0,0,5,0,0.001392,raw/gpt6-sol/state_202/M16_Hex_Nut/Gear_Large.json
state_202,RGOCG16-50_16mm,Gear_Large,683,0,0,5,0,0.001416,raw/gpt6-sol/state_202/RGOCG16-50_16mm/Gear_Large.json
state_202,RGOCG12-50_12mm,Gear_Large,683,0,0,5,0,0.001416,raw/gpt6-sol/state_202/RGOCG12-50_12mm/Gear_Large.json
state_202,RGOCG8-50_8mm,Gear_Large,683,0,0,5,0,0.001416,raw/gpt6-sol/state_202/RGOCG8-50_8mm/Gear_Large.json
state_202,USB_Male,Gear_Large,732,0,0,5,0,0.001514,raw/gpt6-sol/state_202/USB_Male/Gear_Large.json
state_202,DSUB_Male,Gear_Large,657,0,0,5,0,0.001364,raw/gpt6-sol/state_202/DSUB_Male/Gear_Large.json
state_202,Gear_Large,Gear_Medium,613,0,0,5,0,0.001276,raw/gpt6-sol/state_202/Gear_Large/Gear_Medium.json
state_202,Gear_Medium,Gear_Medium,613,0,0,5,0,0.001276,raw/gpt6-sol/state_202/Gear_Medium/Gear_Medium.json
state_202,Gear_Small,Gear_Medium,613,0,0,5,0,0.001276,raw/gpt6-sol/state_202/Gear_Small/Gear_Medium.json
state_202,Waterproof_Male,Gear_Medium,620,0,0,5,0,0.00129,raw/gpt6-sol/state_202/Waterproof_Male/Gear_Medium.json
state_202,M12_Hex_Nut,Gear_Medium,617,0,0,5,0,0.001284,raw/gpt6-sol/state_202/M12_Hex_Nut/Gear_Medium.json
state_202,M16_Hex_Nut,Gear_Medium,617,0,0,5,0,0.001284,raw/gpt6-sol/state_202/M16_Hex_Nut/Gear_Medium.json
state_202,RGOCG16-50_16mm,Gear_Medium,629,0,0,5,0,0.001308,raw/gpt6-sol/state_202/RGOCG16-50_16mm/Gear_Medium.json
state_202,RGOCG12-50_12mm,Gear_Medium,629,0,0,5,0,0.001308,raw/gpt6-sol/state_202/RGOCG12-50_12mm/Gear_Medium.json
state_202,RGOCG8-50_8mm,Gear_Medium,629,0,0,5,0,0.001308,raw/gpt6-sol/state_202/RGOCG8-50_8mm/Gear_Medium.json
state_202,USB_Male,Gear_Medium,678,0,0,5,0,0.001406,raw/gpt6-sol/state_202/USB_Male/Gear_Medium.json
state_202,DSUB_Male,Gear_Medium,603,0,0,5,0,0.001256,raw/gpt6-sol/state_202/DSUB_Male/Gear_Medium.json
state_202,Gear_Large,Gear_Small,589,0,0,5,0,0.001228,raw/gpt6-sol/state_202/Gear_Large/Gear_Small.json
state_202,Gear_Medium,Gear_Small,589,0,0,5,0,0.001228,raw/gpt6-sol/state_202/Gear_Medium/Gear_Small.json
state_202,Gear_Small,Gear_Small,589,0,0,5,0,0.001228,raw/gpt6-sol/state_202/Gear_Small/Gear_Small.json
state_202,Waterproof_Male,Gear_Small,596,0,0,5,0,0.001242,raw/gpt6-sol/state_202/Waterproof_Male/Gear_Small.json
state_202,M12_Hex_Nut,Gear_Small,593,0,0,5,0,0.001236,raw/gpt6-sol/state_202/M12_Hex_Nut/Gear_Small.json
state_202,M16_Hex_Nut,Gear_Small,593,0,0,5,0,0.001236,raw/gpt6-sol/state_202/M16_Hex_Nut/Gear_Small.json
state_202,RGOCG16-50_16mm,Gear_Small,605,0,0,5,0,0.00126,raw/gpt6-sol/state_202/RGOCG16-50_16mm/Gear_Small.json
state_202,RGOCG12-50_12mm,Gear_Small,605,0,0,5,0,0.00126,raw/gpt6-sol/state_202/RGOCG12-50_12mm/Gear_Small.json
state_202,RGOCG8-50_8mm,Gear_Small,605,0,0,5,0,0.00126,raw/gpt6-sol/state_202/RGOCG8-50_8mm/Gear_Small.json
state_202,USB_Male,Gear_Small,654,0,0,5,0,0.001358,raw/gpt6-sol/state_202/USB_Male/Gear_Small.json
state_202,DSUB_Male,Gear_Small,579,0,0,5,0,0.001208,raw/gpt6-sol/state_202/DSUB_Male/Gear_Small.json
state_202,Gear_Large,Waterproof_Male,630,0,0,5,0,0.00131,raw/gpt6-sol/state_202/Gear_Large/Waterproof_Male.json
state_202,Gear_Medium,Waterproof_Male,630,0,0,5,0,0.00131,raw/gpt6-sol/state_202/Gear_Medium/Waterproof_Male.json
state_202,Gear_Small,Waterproof_Male,630,0,0,5,0,0.00131,raw/gpt6-sol/state_202/Gear_Small/Waterproof_Male.json
state_202,Waterproof_Male,Waterproof_Male,637,0,0,5,0,0.001324,raw/gpt6-sol/state_202/Waterproof_Male/Waterproof_Male.json
state_202,M12_Hex_Nut,Waterproof_Male,634,0,0,5,0,0.001318,raw/gpt6-sol/state_202/M12_Hex_Nut/Waterproof_Male.json
state_202,M16_Hex_Nut,Waterproof_Male,634,0,0,5,0,0.001318,raw/gpt6-sol/state_202/M16_Hex_Nut/Waterproof_Male.json
state_202,RGOCG16-50_16mm,Waterproof_Male,646,0,0,5,0,0.001342,raw/gpt6-sol/state_202/RGOCG16-50_16mm/Waterproof_Male.json
state_202,RGOCG12-50_12mm,Waterproof_Male,646,0,0,5,0,0.001342,raw/gpt6-sol/state_202/RGOCG12-50_12mm/Waterproof_Male.json
state_202,RGOCG8-50_8mm,Waterproof_Male,646,0,0,5,0,0.001342,raw/gpt6-sol/state_202/RGOCG8-50_8mm/Waterproof_Male.json
state_202,USB_Male,Waterproof_Male,695,0,0,5,0,0.00144,raw/gpt6-sol/state_202/USB_Male/Waterproof_Male.json
state_202,DSUB_Male,Waterproof_Male,620,0,0,5,0,0.00129,raw/gpt6-sol/state_202/DSUB_Male/Waterproof_Male.json
state_202,Gear_Large,M12_Hex_Nut,584,0,0,5,0,0.001218,raw/gpt6-sol/state_202/Gear_Large/M12_Hex_Nut.json
state_202,Gear_Medium,M12_Hex_Nut,584,0,0,5,0,0.001218,raw/gpt6-sol/state_202/Gear_Medium/M12_Hex_Nut.json
state_202,Gear_Small,M12_Hex_Nut,584,0,0,5,0,0.001218,raw/gpt6-sol/state_202/Gear_Small/M12_Hex_Nut.json
state_202,Waterproof_Male,M12_Hex_Nut,591,0,0,5,0,0.001232,raw/gpt6-sol/state_202/Waterproof_Male/M12_Hex_Nut.json
state_202,M12_Hex_Nut,M12_Hex_Nut,588,0,0,5,0,0.001226,raw/gpt6-sol/state_202/M12_Hex_Nut/M12_Hex_Nut.json
state_202,M16_Hex_Nut,M12_Hex_Nut,588,0,0,5,0,0.001226,raw/gpt6-sol/state_202/M16_Hex_Nut/M12_Hex_Nut.json
state_202,RGOCG16-50_16mm,M12_Hex_Nut,600,0,0,5,0,0.00125,raw/gpt6-sol/state_202/RGOCG16-50_16mm/M12_Hex_Nut.json
state_202,RGOCG12-50_12mm,M12_Hex_Nut,600,0,0,5,0,0.00125,raw/gpt6-sol/state_202/RGOCG12-50_12mm/M12_Hex_Nut.json
state_202,RGOCG8-50_8mm,M12_Hex_Nut,600,0,0,5,0,0.00125,raw/gpt6-sol/state_202/RGOCG8-50_8mm/M12_Hex_Nut.json
state_202,USB_Male,M12_Hex_Nut,649,0,0,5,0,0.001348,raw/gpt6-sol/state_202/USB_Male/M12_Hex_Nut.json
state_202,DSUB_Male,M12_Hex_Nut,574,0,0,5,0,0.001198,raw/gpt6-sol/state_202/DSUB_Male/M12_Hex_Nut.json
state_202,Gear_Large,M16_Hex_Nut,589,0,0,5,0,0.001228,raw/gpt6-sol/state_202/Gear_Large/M16_Hex_Nut.json
state_202,Gear_Medium,M16_Hex_Nut,589,0,0,5,0,0.001228,raw/gpt6-sol/state_202/Gear_Medium/M16_Hex_Nut.json
state_202,Gear_Small,M16_Hex_Nut,589,0,0,5,0,0.001228,raw/gpt6-sol/state_202/Gear_Small/M16_Hex_Nut.json
state_202,Waterproof_Male,M16_Hex_Nut,596,0,0,5,0,0.001242,raw/gpt6-sol/state_202/Waterproof_Male/M16_Hex_Nut.json
state_202,M12_Hex_Nut,M16_Hex_Nut,593,0,0,5,0,0.001236,raw/gpt6-sol/state_202/M12_Hex_Nut/M16_Hex_Nut.json
state_202,M16_Hex_Nut,M16_Hex_Nut,593,0,0,5,0,0.001236,raw/gpt6-sol/state_202/M16_Hex_Nut/M16_Hex_Nut.json
state_202,RGOCG16-50_16mm,M16_Hex_Nut,605,0,0,5,0,0.00126,raw/gpt6-sol/state_202/RGOCG16-50_16mm/M16_Hex_Nut.json
state_202,RGOCG12-50_12mm,M16_Hex_Nut,605,0,0,5,0,0.00126,raw/gpt6-sol/state_202/RGOCG12-50_12mm/M16_Hex_Nut.json
state_202,RGOCG8-50_8mm,M16_Hex_Nut,605,0,0,5,0,0.00126,raw/gpt6-sol/state_202/RGOCG8-50_8mm/M16_Hex_Nut.json
state_202,USB_Male,M16_Hex_Nut,654,0,0,5,0,0.001358,raw/gpt6-sol/state_202/USB_Male/M16_Hex_Nut.json
state_202,DSUB_Male,M16_Hex_Nut,579,0,0,5,0,0.001208,raw/gpt6-sol/state_202/DSUB_Male/M16_Hex_Nut.json
state_202,Gear_Large,RGOCG16-50_16mm,628,0,0,5,0,0.001306,raw/gpt6-sol/state_202/Gear_Large/RGOCG16-50_16mm.json
state_202,Gear_Medium,RGOCG16-50_16mm,628,0,0,5,0,0.001306,raw/gpt6-sol/state_202/Gear_Medium/RGOCG16-50_16mm.json
state_202,Gear_Small,RGOCG16-50_16mm,628,0,0,5,0,0.001306,raw/gpt6-sol/state_202/Gear_Small/RGOCG16-50_16mm.json
state_202,Waterproof_Male,RGOCG16-50_16mm,635,0,0,5,0,0.00132,raw/gpt6-sol/state_202/Waterproof_Male/RGOCG16-50_16mm.json
state_202,M12_Hex_Nut,RGOCG16-50_16mm,632,0,0,5,0,0.001314,raw/gpt6-sol/state_202/M12_Hex_Nut/RGOCG16-50_16mm.json
state_202,M16_Hex_Nut,RGOCG16-50_16mm,632,0,0,5,0,0.001314,raw/gpt6-sol/state_202/M16_Hex_Nut/RGOCG16-50_16mm.json
state_202,RGOCG16-50_16mm,RGOCG16-50_16mm,644,0,0,5,0,0.001338,raw/gpt6-sol/state_202/RGOCG16-50_16mm/RGOCG16-50_16mm.json
state_202,RGOCG12-50_12mm,RGOCG16-50_16mm,644,0,0,5,0,0.001338,raw/gpt6-sol/state_202/RGOCG12-50_12mm/RGOCG16-50_16mm.json
state_202,RGOCG8-50_8mm,RGOCG16-50_16mm,644,0,0,5,0,0.001338,raw/gpt6-sol/state_202/RGOCG8-50_8mm/RGOCG16-50_16mm.json
state_202,USB_Male,RGOCG16-50_16mm,693,0,0,5,0,0.001436,raw/gpt6-sol/state_202/USB_Male/RGOCG16-50_16mm.json
state_202,DSUB_Male,RGOCG16-50_16mm,618,0,0,5,0,0.001286,raw/gpt6-sol/state_202/DSUB_Male/RGOCG16-50_16mm.json
state_202,Gear_Large,RGOCG12-50_12mm,603,0,0,5,0,0.001256,raw/gpt6-sol/state_202/Gear_Large/RGOCG12-50_12mm.json
state_202,Gear_Medium,RGOCG12-50_12mm,603,0,0,5,0,0.001256,raw/gpt6-sol/state_202/Gear_Medium/RGOCG12-50_12mm.json
state_202,Gear_Small,RGOCG12-50_12mm,603,0,0,5,0,0.001256,raw/gpt6-sol/state_202/Gear_Small/RGOCG12-50_12mm.json
state_202,Waterproof_Male,RGOCG12-50_12mm,610,0,0,5,0,0.00127,raw/gpt6-sol/state_202/Waterproof_Male/RGOCG12-50_12mm.json
state_202,M12_Hex_Nut,RGOCG12-50_12mm,607,0,0,5,0,0.001264,raw/gpt6-sol/state_202/M12_Hex_Nut/RGOCG12-50_12mm.json
state_202,M16_Hex_Nut,RGOCG12-50_12mm,607,0,0,5,0,0.001264,raw/gpt6-sol/state_202/M16_Hex_Nut/RGOCG12-50_12mm.json
state_202,RGOCG16-50_16mm,RGOCG12-50_12mm,619,0,0,5,0,0.001288,raw/gpt6-sol/state_202/RGOCG16-50_16mm/RGOCG12-50_12mm.json
state_202,RGOCG12-50_12mm,RGOCG12-50_12mm,619,0,0,5,0,0.001288,raw/gpt6-sol/state_202/RGOCG12-50_12mm/RGOCG12-50_12mm.json
state_202,RGOCG8-50_8mm,RGOCG12-50_12mm,619,0,0,5,0,0.001288,raw/gpt6-sol/state_202/RGOCG8-50_8mm/RGOCG12-50_12mm.json
state_202,USB_Male,RGOCG12-50_12mm,668,0,0,5,0,0.001386,raw/gpt6-sol/state_202/USB_Male/RGOCG12-50_12mm.json
state_202,DSUB_Male,RGOCG12-50_12mm,593,0,0,5,0,0.001236,raw/gpt6-sol/state_202/DSUB_Male/RGOCG12-50_12mm.json
state_202,Gear_Large,RGOCG8-50_8mm,595,0,0,5,0,0.00124,raw/gpt6-sol/state_202/Gear_Large/RGOCG8-50_8mm.json
state_202,Gear_Medium,RGOCG8-50_8mm,595,0,0,5,0,0.00124,raw/gpt6-sol/state_202/Gear_Medium/RGOCG8-50_8mm.json
state_202,Gear_Small,RGOCG8-50_8mm,595,0,0,5,0,0.00124,raw/gpt6-sol/state_202/Gear_Small/RGOCG8-50_8mm.json
state_202,Waterproof_Male,RGOCG8-50_8mm,602,0,0,5,0,0.001254,raw/gpt6-sol/state_202/Waterproof_Male/RGOCG8-50_8mm.json
state_202,M12_Hex_Nut,RGOCG8-50_8mm,599,0,0,5,0,0.001248,raw/gpt6-sol/state_202/M12_Hex_Nut/RGOCG8-50_8mm.json
state_202,M16_Hex_Nut,RGOCG8-50_8mm,599,0,0,5,0,0.001248,raw/gpt6-sol/state_202/M16_Hex_Nut/RGOCG8-50_8mm.json
state_202,RGOCG16-50_16mm,RGOCG8-50_8mm,611,0,0,5,0,0.001272,raw/gpt6-sol/state_202/RGOCG16-50_16mm/RGOCG8-50_8mm.json
state_202,RGOCG12-50_12mm,RGOCG8-50_8mm,611,0,0,5,0,0.001272,raw/gpt6-sol/state_202/RGOCG12-50_12mm/RGOCG8-50_8mm.json
state_202,RGOCG8-50_8mm,RGOCG8-50_8mm,611,0,0,5,0,0.001272,raw/gpt6-sol/state_202/RGOCG8-50_8mm/RGOCG8-50_8mm.json
state_202,USB_Male,RGOCG8-50_8mm,660,0,0,5,0,0.00137,raw/gpt6-sol/state_202/USB_Male/RGOCG8-50_8mm.json
state_202,DSUB_Male,RGOCG8-50_8mm,585,0,0,5,0,0.00122,raw/gpt6-sol/state_202/DSUB_Male/RGOCG8-50_8mm.json
state_202,Gear_Large,USB_Male,1074,0,1071,5,0,0.0027335,raw/gpt6-sol/state_202/Gear_Large/USB_Male.json
state_202,Gear_Medium,USB_Male,1074,0,1071,5,0,0.0027335,raw/gpt6-sol/state_202/Gear_Medium/USB_Male.json
state_202,Gear_Small,USB_Male,1074,0,1071,5,0,0.0027335,raw/gpt6-sol/state_202/Gear_Small/USB_Male.json
state_202,Waterproof_Male,USB_Male,1081,0,1078,5,0,0.002751,raw/gpt6-sol/state_202/Waterproof_Male/USB_Male.json
state_202,M12_Hex_Nut,USB_Male,1078,0,1075,5,0,0.0027435,raw/gpt6-sol/state_202/M12_Hex_Nut/USB_Male.json
state_202,M16_Hex_Nut,USB_Male,1078,0,1075,5,0,0.0027435,raw/gpt6-sol/state_202/M16_Hex_Nut/USB_Male.json
state_202,RGOCG16-50_16mm,USB_Male,1090,0,1087,5,0,0.0027735,raw/gpt6-sol/state_202/RGOCG16-50_16mm/USB_Male.json
state_202,RGOCG12-50_12mm,USB_Male,1090,0,1087,5,0,0.0027735,raw/gpt6-sol/state_202/RGOCG12-50_12mm/USB_Male.json
state_202,RGOCG8-50_8mm,USB_Male,1090,0,1087,5,0,0.0027735,raw/gpt6-sol/state_202/RGOCG8-50_8mm/USB_Male.json
state_202,USB_Male,USB_Male,1139,0,1136,5,0,0.002896,raw/gpt6-sol/state_202/USB_Male/USB_Male.json
state_202,DSUB_Male,USB_Male,1064,0,1061,5,0,0.0027085,raw/gpt6-sol/state_202/DSUB_Male/USB_Male.json
state_202,Gear_Large,DSUB_Male,624,0,0,5,0,0.001298,raw/gpt6-sol/state_202/Gear_Large/DSUB_Male.json
state_202,Gear_Medium,DSUB_Male,624,0,0,5,0,0.001298,raw/gpt6-sol/state_202/Gear_Medium/DSUB_Male.json
state_202,Gear_Small,DSUB_Male,624,0,0,5,0,0.001298,raw/gpt6-sol/state_202/Gear_Small/DSUB_Male.json
state_202,Waterproof_Male,DSUB_Male,631,0,0,5,0,0.001312,raw/gpt6-sol/state_202/Waterproof_Male/DSUB_Male.json
state_202,M12_Hex_Nut,DSUB_Male,628,0,0,5,0,0.001306,raw/gpt6-sol/state_202/M12_Hex_Nut/DSUB_Male.json
state_202,M16_Hex_Nut,DSUB_Male,628,0,0,5,0,0.001306,raw/gpt6-sol/state_202/M16_Hex_Nut/DSUB_Male.json
state_202,RGOCG16-50_16mm,DSUB_Male,640,0,0,5,0,0.00133,raw/gpt6-sol/state_202/RGOCG16-50_16mm/DSUB_Male.json
state_202,RGOCG12-50_12mm,DSUB_Male,640,0,0,5,0,0.00133,raw/gpt6-sol/state_202/RGOCG12-50_12mm/DSUB_Male.json
state_202,RGOCG8-50_8mm,DSUB_Male,640,0,0,5,0,0.00133,raw/gpt6-sol/state_202/RGOCG8-50_8mm/DSUB_Male.json
state_202,USB_Male,DSUB_Male,689,0,0,5,0,0.001428,raw/gpt6-sol/state_202/USB_Male/DSUB_Male.json
state_202,DSUB_Male,DSUB_Male,614,0,0,5,0,0.001278,raw/gpt6-sol/state_202/DSUB_Male/DSUB_Male.json
state_303,Gear_Large,Gear_Large,678,0,0,5,0,0.001406,raw/gpt6-sol/state_303/Gear_Large/Gear_Large.json
state_303,Gear_Medium,Gear_Large,678,0,0,5,0,0.001406,raw/gpt6-sol/state_303/Gear_Medium/Gear_Large.json
state_303,Gear_Small,Gear_Large,678,0,0,5,0,0.001406,raw/gpt6-sol/state_303/Gear_Small/Gear_Large.json
state_303,Waterproof_Male,Gear_Large,685,0,0,5,0,0.00142,raw/gpt6-sol/state_303/Waterproof_Male/Gear_Large.json
state_303,M12_Hex_Nut,Gear_Large,682,0,0,5,0,0.001414,raw/gpt6-sol/state_303/M12_Hex_Nut/Gear_Large.json
state_303,M16_Hex_Nut,Gear_Large,682,0,0,5,0,0.001414,raw/gpt6-sol/state_303/M16_Hex_Nut/Gear_Large.json
state_303,RGOCG16-50_16mm,Gear_Large,694,0,0,5,0,0.001438,raw/gpt6-sol/state_303/RGOCG16-50_16mm/Gear_Large.json
state_303,RGOCG12-50_12mm,Gear_Large,694,0,0,5,0,0.001438,raw/gpt6-sol/state_303/RGOCG12-50_12mm/Gear_Large.json
state_303,RGOCG8-50_8mm,Gear_Large,694,0,0,5,0,0.001438,raw/gpt6-sol/state_303/RGOCG8-50_8mm/Gear_Large.json
state_303,USB_Male,Gear_Large,743,0,0,5,0,0.001536,raw/gpt6-sol/state_303/USB_Male/Gear_Large.json
state_303,DSUB_Male,Gear_Large,668,0,0,5,0,0.001386,raw/gpt6-sol/state_303/DSUB_Male/Gear_Large.json
state_303,Gear_Large,Gear_Medium,613,0,0,5,0,0.001276,raw/gpt6-sol/state_303/Gear_Large/Gear_Medium.json
state_303,Gear_Medium,Gear_Medium,613,0,0,5,0,0.001276,raw/gpt6-sol/state_303/Gear_Medium/Gear_Medium.json
state_303,Gear_Small,Gear_Medium,613,0,0,5,0,0.001276,raw/gpt6-sol/state_303/Gear_Small/Gear_Medium.json
state_303,Waterproof_Male,Gear_Medium,620,0,0,5,0,0.00129,raw/gpt6-sol/state_303/Waterproof_Male/Gear_Medium.json
state_303,M12_Hex_Nut,Gear_Medium,617,0,0,5,0,0.001284,raw/gpt6-sol/state_303/M12_Hex_Nut/Gear_Medium.json
