model,state,target,target_name,target_family,posthoc_identity,observed_family,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,logp_A,p_A,p_A_lower,p_A_upper,logp_B,p_B,p_B_lower,p_B_upper,logp_C,p_C,p_C_lower,p_C_upper
gemma4:12b,original,DSUB_Male,DSUB connector,DSUB_Male,RGOCG8-50_8mm,round_pin,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,gemma4-12b/responses/original/DSUB_Male/RGOCG8-50_8mm.json,1.1332393999909982,C,-13.967936515808105,8.586224658615724e-07,8.586224658615724e-07,8.586224658615724e-07,-4.848805904388428,0.007837730963827306,0.007837730963827306,0.007837730963827306,-0.007870991714298725,0.9921599034293717,0.9921599034293717,0.9921599034293717
gemma4:12b,original,Gear_Large,Large gear,gear,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/Gear_Large/USB_Male.json,1.1409506000345573,B,-13.752557754516602,1.0649765748225204e-06,1.0649765748225204e-06,1.0649765748225204e-06,-0.36859917640686035,0.6917026056171834,0.6917026056171834,0.6917026056171834,-1.176759958267212,0.3082759491673407,0.3082759491673407,0.3082759491673407
gemma4:12b,original,Gear_Medium,Medium gear,gear,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/Gear_Medium/USB_Male.json,0.48335240001324564,B,-14.136104583740234,7.25717813919995e-07,7.25717813919995e-07,7.25717813919995e-07,-0.31988322734832764,0.7262338363732825,0.7262338363732825,0.7262338363732825,-1.2955378293991089,0.2737505936144656,0.2737505936144656,0.2737505936144656
gemma4:12b,original,Gear_Small,Small gear,gear,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/Gear_Small/USB_Male.json,0.49112760002026334,B,-14.136104583740234,7.25717813919995e-07,7.25717813919995e-07,7.25717813919995e-07,-0.31988322734832764,0.7262338363732825,0.7262338363732825,0.7262338363732825,-1.2955378293991089,0.2737505936144656,0.2737505936144656,0.2737505936144656
gemma4:12b,original,Waterproof_Male,Waterproof connector,Waterproof_Male,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/Waterproof_Male/USB_Male.json,1.2785334999789484,B,-1.6204065084457397,0.19781826794011345,0.19781826794011345,0.19781826794011345,-0.24248816072940826,0.7846730374801463,0.7846730374801463,0.7846730374801463,-4.045999050140381,0.01749222031821909,0.01749222031821909,0.01749222031821909
gemma4:12b,original,M12_Hex_Nut,M12 hex nut,hex_nut,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/M12_Hex_Nut/USB_Male.json,1.1731487999786623,B,-12.684637069702148,3.0983617010497693e-06,3.0983617010497693e-06,3.0983617010497693e-06,-0.16883650422096252,0.8446469883149414,0.8446469883149414,0.8446469883149414,-1.862130045890808,0.15534139342155678,0.15534139342155678,0.15534139342155678
gemma4:12b,original,M16_Hex_Nut,M16 hex nut,hex_nut,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/M16_Hex_Nut/USB_Male.json,0.4615563999977894,B,-12.797259330749512,2.7683493144628893e-06,2.7683493144628893e-06,2.7683493144628893e-06,-0.1475823074579239,0.8627914212301974,0.8627914212301974,0.8627914212301974,-1.9863417148590088,0.13719641210657432,0.13719641210657432,0.13719641210657432
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,round_pin,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/RGOCG16-50_16mm/USB_Male.json,1.2558966999640688,B,-10.867368698120117,1.907048515139214e-05,1.907048515139214e-05,1.907048515139214e-05,-0.05168871954083443,0.9496244203660913,0.9496244203660913,0.9496244203660913,-2.988656520843506,0.05035504224980256,0.05035504224980256,0.05035504224980256
gemma4:12b,original,RGOCG12-50_12mm,12 mm round pin,round_pin,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/RGOCG12-50_12mm/USB_Male.json,0.4251335999579169,B,-10.736202239990234,2.1743357704017412e-05,2.1743357704017412e-05,2.1743357704017412e-05,-0.08039778470993042,0.922749217842458,0.922749217842458,0.922749217842458,-2.5610077381134033,0.07722687674970358,0.07722687674970358,0.07722687674970358
gemma4:12b,original,RGOCG8-50_8mm,8 mm round pin,round_pin,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/RGOCG8-50_8mm/USB_Male.json,0.44640849996358156,B,-10.736202239990234,2.1743357704017412e-05,2.1743357704017412e-05,2.1743357704017412e-05,-0.08039778470993042,0.922749217842458,0.922749217842458,0.922749217842458,-2.5610077381134033,0.07722687674970358,0.07722687674970358,0.07722687674970358
gemma4:12b,original,USB_Male,USB connector + cable,USB_Male,USB_Male,USB_Male,True,True,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/USB_Male/USB_Male.json,1.2105979999760166,A,-6.55653229841846e-06,0.9999934434891956,0.9999934434891956,0.9999934434891956,-13.729682922363281,1.089618500680179e-06,1.089618500680179e-06,1.089618500680179e-06,-14.093432426452637,7.573559925712907e-07,7.573559925712907e-07,7.573559925712907e-07
gemma4:12b,original,DSUB_Male,DSUB connector,DSUB_Male,USB_Male,USB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,gemma4-12b/responses/original/DSUB_Male/USB_Male.json,1.1195010999799706,A,-3.445207767072134e-05,0.9999655485157953,0.9999655485157953,0.9999655485157953,-10.48829460144043,2.7860668318492904e-05,2.7860668318492904e-05,2.7860668318492904e-05,-12.487993240356445,3.7716679007201362e-06,3.7716679007201362e-06,3.7716679007201362e-06
gemma4:12b,original,Gear_Large,Large gear,gear,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/Gear_Large/DSUB_Male.json,1.0874299999559298,B,-14.075520515441895,7.710439081128817e-07,7.710439081128817e-07,7.710439081128817e-07,-0.20917971432209015,0.811249429400818,0.811249429400818,0.811249429400818,-1.667352557182312,0.18874609927064995,0.18874609927064995,0.18874609927064995
gemma4:12b,original,Gear_Medium,Medium gear,gear,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/Gear_Medium/DSUB_Male.json,0.42090720002306625,B,-13.939043045043945,8.837929289263964e-07,8.837929289263964e-07,8.837929289263964e-07,-0.17339672148227692,0.8408039836669666,0.8408039836669666,0.8408039836669666,-1.8376489877700806,0.15919124707467214,0.15919124707467214,0.15919124707467214
gemma4:12b,original,Gear_Small,Small gear,gear,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/Gear_Small/DSUB_Male.json,0.4344526000204496,B,-13.939043045043945,8.837929289263964e-07,8.837929289263964e-07,8.837929289263964e-07,-0.17339672148227692,0.8408039836669666,0.8408039836669666,0.8408039836669666,-1.8376489877700806,0.15919124707467214,0.15919124707467214,0.15919124707467214
gemma4:12b,original,Waterproof_Male,Waterproof connector,Waterproof_Male,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/Waterproof_Male/DSUB_Male.json,1.147320399992168,A,-4.529963462118758e-06,0.9999954700467981,0.9999954700467981,0.9999954700467981,-14.242575645446777,6.524210863998728e-07,6.524210863998728e-07,6.524210863998728e-07,-15.446280479431152,1.95778781798367e-07,1.95778781798367e-07,1.95778781798367e-07
gemma4:12b,original,M12_Hex_Nut,M12 hex nut,hex_nut,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/M12_Hex_Nut/DSUB_Male.json,1.0402954999590293,B,-13.885507583618164,9.323965931720038e-07,9.323965931720038e-07,9.323965931720038e-07,-0.0027442644350230694,0.99725949761648,0.99725949761648,0.99725949761648,-5.900166034698486,0.002738990013631627,0.002738990013631627,0.002738990013631627
gemma4:12b,original,M16_Hex_Nut,M16 hex nut,hex_nut,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/M16_Hex_Nut/DSUB_Male.json,0.3893480999977328,B,-14.046677589416504,7.936068976513919e-07,7.936068976513919e-07,7.936068976513919e-07,-0.001593368360772729,0.9984079003766491,0.9984079003766491,0.9984079003766491,-6.4434051513671875,0.0015909799189372752,0.0015909799189372752,0.0015909799189372752
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,round_pin,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/RGOCG16-50_16mm/DSUB_Male.json,1.0800173999741673,C,-9.865096092224121,5.195689672647979e-05,5.195689672647979e-05,5.195689672647979e-05,-1.8586496114730835,0.1558829909042616,0.1558829909042616,0.1558829909042616,-0.1695283055305481,0.8440628624950876,0.8440628624950876,0.8440628624950876
gemma4:12b,original,RGOCG12-50_12mm,12 mm round pin,round_pin,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/RGOCG12-50_12mm/DSUB_Male.json,0.3802778000244871,C,-9.700493812561035,6.125323996436694e-05,6.125323996436694e-05,6.125323996436694e-05,-1.5781227350234985,0.20636213121086572,0.20636213121086572,0.20636213121086572,-0.23120836913585663,0.7935740924585827,0.7935740924585827,0.7935740924585827
gemma4:12b,original,RGOCG8-50_8mm,8 mm round pin,round_pin,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/RGOCG8-50_8mm/DSUB_Male.json,0.3926911999587901,C,-9.700493812561035,6.125323996436694e-05,6.125323996436694e-05,6.125323996436694e-05,-1.5781227350234985,0.20636213121086572,0.20636213121086572,0.20636213121086572,-0.23120836913585663,0.7935740924585827,0.7935740924585827,0.7935740924585827
gemma4:12b,original,USB_Male,USB connector + cable,USB_Male,DSUB_Male,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/USB_Male/DSUB_Male.json,1.0939361000200734,A,-0.0003383732109796256,0.9996616840307788,0.9996616840307788,0.9996616840307788,-8.076688766479492,0.000310698128064791,0.000310698128064791,0.000310698128064791,-10.524384498596191,2.6873107338879957e-05,2.6873107338879957e-05,2.6873107338879957e-05
gemma4:12b,original,DSUB_Male,DSUB connector,DSUB_Male,DSUB_Male,DSUB_Male,True,True,False,../vlm_four_scene_20260925/input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,gemma4-12b/responses/original/DSUB_Male/DSUB_Male.json,1.064066399994772,A,-4.291543518775143e-06,0.9999957084656899,0.9999957084656899,0.9999957084656899,-13.654257774353027,1.174981947456451e-06,1.174981947456451e-06,1.174981947456451e-06,-14.334918022155762,5.948729270720711e-07,5.948729270720711e-07,5.948729270720711e-07
gemma4:12b,state_101,Gear_Large,Large gear,gear,Gear_Large,gear,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/Gear_Large/Gear_Large.json,1.1379029999952763,A,-5.722062269342132e-06,0.9999942779541017,0.9999942779541017,0.9999942779541017,-14.201607704162598,6.797044917655427e-07,6.797044917655427e-07,6.797044917655427e-07,-15.154905319213867,2.620041956941139e-07,2.620041956941139e-07,2.620041956941139e-07
gemma4:12b,state_101,Gear_Medium,Medium gear,gear,Gear_Large,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/Gear_Medium/Gear_Large.json,0.3900794999790378,A,-8.106264431262389e-06,0.9999918937684245,0.9999918937684245,0.9999918937684245,-14.134781837463379,7.266783896153111e-07,7.266783896153111e-07,7.266783896153111e-07,-15.200899124145508,2.502265513236956e-07,2.502265513236956e-07,2.502265513236956e-07
gemma4:12b,state_101,Gear_Small,Small gear,gear,Gear_Large,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/Gear_Small/Gear_Large.json,0.3991054999642074,A,-8.106264431262389e-06,0.9999918937684245,0.9999918937684245,0.9999918937684245,-14.134781837463379,7.266783896153111e-07,7.266783896153111e-07,7.266783896153111e-07,-15.200899124145508,2.502265513236956e-07,2.502265513236956e-07,2.502265513236956e-07
gemma4:12b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/Waterproof_Male/Gear_Large.json,1.1892452000174671,B,-13.514833450317383,1.3507731168047892e-06,1.3507731168047892e-06,1.3507731168047892e-06,-0.0004629968316294253,0.9995371103348637,0.9995371103348637,0.9995371103348637,-7.681829929351807,0.00046113029037711875,0.00046113029037711875,0.00046113029037711875
gemma4:12b,state_101,M12_Hex_Nut,M12 hex nut,hex_nut,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/M12_Hex_Nut/Gear_Large.json,1.1871926999883726,B,-16.481306076049805,6.954400800589484e-08,6.954400800589484e-08,6.954400800589484e-08,-5.960466182841628e-07,0.9999994039535594,0.9999994039535594,0.9999994039535594,-14.899715423583984,3.3817057006744624e-07,3.3817057006744624e-07,3.3817057006744624e-07
gemma4:12b,state_101,M16_Hex_Nut,M16 hex nut,hex_nut,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/M16_Hex_Nut/Gear_Large.json,0.4308391999802552,B,-16.41912078857422,7.400591691897465e-08,7.400591691897465e-08,7.400591691897465e-08,-4.768372718899627e-07,0.9999995231628418,0.9999995231628418,0.9999995231628418,-14.843067169189453,3.5788033392995394e-07,3.5788033392995394e-07,3.5788033392995394e-07
gemma4:12b,state_101,RGOCG16-50_16mm,16 mm round pin,round_pin,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/RGOCG16-50_16mm/Gear_Large.json,1.192468799999915,B,-12.70757007598877,3.028115509503237e-06,3.028115509503237e-06,3.028115509503237e-06,-3.767084490391426e-05,0.9999623298646334,0.9999623298646334,0.9999623298646334,-10.28013801574707,3.430779343520825e-05,3.430779343520825e-05,3.430779343520825e-05
gemma4:12b,state_101,RGOCG12-50_12mm,12 mm round pin,round_pin,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/RGOCG12-50_12mm/Gear_Large.json,0.42245950002688915,B,-12.640385627746582,3.2385475110116586e-06,3.2385475110116586e-06,3.2385475110116586e-06,-3.254466719226912e-05,0.9999674558623797,0.9999674558623797,0.9999674558623797,-10.457910537719727,2.8720180249138758e-05,2.8720180249138758e-05,2.8720180249138758e-05
gemma4:12b,state_101,RGOCG8-50_8mm,8 mm round pin,round_pin,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/RGOCG8-50_8mm/Gear_Large.json,0.4063231999753043,B,-12.640385627746582,3.2385475110116586e-06,3.2385475110116586e-06,3.2385475110116586e-06,-3.254466719226912e-05,0.9999674558623797,0.9999674558623797,0.9999674558623797,-10.457910537719727,2.8720180249138758e-05,2.8720180249138758e-05,2.8720180249138758e-05
gemma4:12b,state_101,USB_Male,USB connector + cable,USB_Male,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/USB_Male/Gear_Large.json,1.2275431999587454,B,-15.824559211730957,1.3411620494286266e-07,1.3411620494286266e-07,1.3411620494286266e-07,-4.0293551137438044e-05,0.9999597072606368,0.9999597072606368,0.9999597072606368,-10.126346588134766,4.0011382247760287e-05,4.0011382247760287e-05,4.0011382247760287e-05
gemma4:12b,state_101,DSUB_Male,DSUB connector,DSUB_Male,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Large.png,051e75a5b0096989b516c484271d98c52e09d06625bc3ea201ac2f884e2c93a0,gemma4-12b/responses/state_101/DSUB_Male/Gear_Large.json,1.1556706999544986,B,-15.310622215270996,2.2422356713313632e-07,2.2422356713313632e-07,2.2422356713313632e-07,-5.865269122296013e-05,0.9999413490288125,0.9999413490288125,0.9999413490288125,-9.752168655395508,5.8168379676630856e-05,5.8168379676630856e-05,5.8168379676630856e-05
gemma4:12b,state_101,Gear_Large,Large gear,gear,Gear_Medium,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/Gear_Large/Gear_Medium.json,1.0593272999976762,A,-5.245222382654902e-06,0.9999947547913735,0.9999947547913735,0.9999947547913735,-13.157623291015625,1.9307089497593847e-06,1.9307089497593847e-06,1.9307089497593847e-06,-14.320755004882812,6.033580683783629e-07,6.033580683783629e-07,6.033580683783629e-07
gemma4:12b,state_101,Gear_Medium,Medium gear,gear,Gear_Medium,gear,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/Gear_Medium/Gear_Medium.json,0.3866466000326909,A,-6.437322554120328e-06,0.9999935626981654,0.9999935626981654,0.9999935626981654,-13.076128005981445,2.094641782713985e-06,2.094641782713985e-06,2.094641782713985e-06,-14.543169975280762,4.830382589855052e-07,4.830382589855052e-07,4.830382589855052e-07
gemma4:12b,state_101,Gear_Small,Small gear,gear,Gear_Medium,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/Gear_Small/Gear_Medium.json,0.39950579998549074,A,-6.437322554120328e-06,0.9999935626981654,0.9999935626981654,0.9999935626981654,-13.076128005981445,2.094641782713985e-06,2.094641782713985e-06,2.094641782713985e-06,-14.543169975280762,4.830382589855052e-07,4.830382589855052e-07,4.830382589855052e-07
gemma4:12b,state_101,Waterproof_Male,Waterproof connector,Waterproof_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/Waterproof_Male/Gear_Medium.json,1.174440000031609,B,-14.123639106750488,7.348208516088691e-07,7.348208516088691e-07,7.348208516088691e-07,-0.00019689352484419942,0.9998031258574137,0.9998031258574137,0.9998031258574137,-8.538973808288574,0.00019569097359922882,0.00019569097359922882,0.00019569097359922882
gemma4:12b,state_101,M12_Hex_Nut,M12 hex nut,hex_nut,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/M12_Hex_Nut/Gear_Medium.json,1.1610396999749355,B,-16.249330520629883,8.770117667339055e-08,8.770117667339055e-08,8.770117667339055e-08,-1.0728841743912199e-06,0.9999989271164011,0.9999989271164011,0.9999989271164011,-14.4146089553833,5.493066692096305e-07,5.493066692096305e-07,5.493066692096305e-07
gemma4:12b,state_101,M16_Hex_Nut,M16 hex nut,hex_nut,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/M16_Hex_Nut/Gear_Medium.json,0.418670299986843,B,-16.300046920776367,8.336419629504934e-08,8.336419629504934e-08,8.336419629504934e-08,-1.0728841743912199e-06,0.9999989271164011,0.9999989271164011,0.9999989271164011,-14.256936073303223,6.431189913464854e-07,6.431189913464854e-07,6.431189913464854e-07
gemma4:12b,state_101,RGOCG16-50_16mm,16 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/RGOCG16-50_16mm/Gear_Medium.json,1.1586888999445364,B,-12.707210540771484,3.0292044194099108e-06,3.0292044194099108e-06,3.0292044194099108e-06,-4.4466054532676935e-05,0.9999555349340676,0.9999555349340676,0.9999555349340676,-10.094606399536133,4.130172053028274e-05,4.130172053028274e-05,4.130172053028274e-05
gemma4:12b,state_101,RGOCG12-50_12mm,12 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/RGOCG12-50_12mm/Gear_Medium.json,0.42876429995521903,B,-13.065412521362305,2.1172075702744344e-06,2.1172075702744344e-06,2.1172075702744344e-06,-4.983072358299978e-05,0.9999501705179469,0.9999501705179469,0.9999501705179469,-9.952256202697754,4.762007210663019e-05,4.762007210663019e-05,4.762007210663019e-05
gemma4:12b,state_101,RGOCG8-50_8mm,8 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/RGOCG8-50_8mm/Gear_Medium.json,0.4226113999611698,B,-13.065412521362305,2.1172075702744344e-06,2.1172075702744344e-06,2.1172075702744344e-06,-4.983072358299978e-05,0.9999501705179469,0.9999501705179469,0.9999501705179469,-9.952256202697754,4.762007210663019e-05,4.762007210663019e-05,4.762007210663019e-05
gemma4:12b,state_101,USB_Male,USB connector + cable,USB_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/USB_Male/Gear_Medium.json,1.2189714999985881,B,-15.969339370727539,1.1603901447248127e-07,1.1603901447248127e-07,1.1603901447248127e-07,-1.5258905477821827e-05,0.9999847412109387,0.9999847412109387,0.9999847412109387,-11.112289428710938,1.4927738540584265e-05,1.4927738540584265e-05,1.4927738540584265e-05
gemma4:12b,state_101,DSUB_Male,DSUB connector,DSUB_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Medium.png,e7ecdd04abe922e5d362f2904407adcbef08b8607f7d1cce909e4ade3e9c65a5,gemma4-12b/responses/state_101/DSUB_Male/Gear_Medium.json,1.120241399970837,B,-16.556066513061523,6.453445865673045e-08,6.453445865673045e-08,6.453445865673045e-08,-1.609338323760312e-05,0.9999839067462601,0.9999839067462601,0.9999839067462601,-11.059017181396484,1.574453587596381e-05,1.574453587596381e-05,1.574453587596381e-05
gemma4:12b,state_101,Gear_Large,Large gear,gear,Gear_Small,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,gemma4-12b/responses/state_101/Gear_Large/Gear_Small.json,1.0701327999704517,A,-4.887592695013154e-06,0.9999951124192492,0.9999951124192492,0.9999951124192492,-14.783782005310059,3.797388697515523e-07,3.797388697515523e-07,3.797388697515523e-07,-15.07259750366211,2.8448153077926714e-07,2.8448153077926714e-07,2.8448153077926714e-07
gemma4:12b,state_101,Gear_Medium,Medium gear,gear,Gear_Small,gear,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/Gear_Small.png,ed6418c5d55144cdb439a1f7f42e39e3f0a71a284b9bf1a812a11671951db9fe,gemma4-12b/responses/state_101/Gear_Medium/Gear_Small.json,0.3871690999949351,A,-4.768382950715022e-06,0.999995231628418,0.999995231628418,0.999995231628418,-14.756834983825684,3.901108202008835e-07,3.901108202008835e-07,3.901108202008835e-07,-15.132553100585938,2.6792651264489657e-07,2.6792651264489657e-07,2.6792651264489657e-07
